time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.06432142078601827,0.47118977521493377,0.46448880399904807,0.06885450823136093,0.0029134703298339215,0.9282320214388051,0.08652857849645094,0.4531108253847719,0.4603605961187771
36,0.073614516997339,0.4647514157202484,0.4616340672824127,0.0744975727520511,0.004118144083472208,0.9213842831644767,0.08700569548791418,0.4579277248878505,0.45506657962423536
56,0.08618092595340424,0.44713738221194577,0.4666816918346501,0.0824889725289499,0.0017281307906119618,0.9157828966804382,0.10598171813081315,0.4464629110835245,0.4475553707856623
76,0.0892806937516266,0.44916423607574435,0.46155507017262903,0.09031368044679029,0.0023877895808384485,0.9072985299723713,0.10841245011831256,0.44094702147494913,0.4506405284067383
96,0.10224599911168292,0.4349800034773087,0.4627739974110084,0.10043406170851128,0.003321259395446886,0.8962446788960419,0.1103869547410291,0.4526286300264162,0.43698441523255477
116,0.10168978280798849,0.4266269596263345,0.4716832575656769,0.11042264430411644,0.0035285664517866705,0.8860487892440968,0.1181415023690263,0.44501192546458923,0.43684657216638456
136,0.11580445656901837,0.4205199773591093,0.4636755660718723,0.11763596556094184,0.003919462695517239,0.878444571743541,0.13022086277197795,0.43915754279623215,0.43062159443179
156,0.12419866149363251,0.41442203050525306,0.4613793080011145,0.12454314869475767,0.0027106833229456964,0.8727461679822968,0.13880170149832727,0.4326002744452751,0.4285980240563977
176,0.12410515389422781,0.41106018125613925,0.4648346648496329,0.13283922961593278,0.0022691596314680876,0.8648916107525991,0.15100193014104996,0.4272707178954457,0.4217273519635043
196,0.1368053362496769,0.4030168167215286,0.4601778470287946,0.1338755584157346,0.003124226881024275,0.8630002147032412,0.15192945607522018,0.4276359605534445,0.42043458337133544
216,0.14324708984116039,0.39601367180371067,0.4607392383551289,0.14649021021857048,0.004752357019582397,0.848757432761847,0.16057119552207844,0.42571473301402096,0.41371407146390066
236,0.14680274379909478,0.3974136683049012,0.455783587896004,0.14987909832257906,0.00724797129921212,0.8428729303782089,0.16827682549971465,0.4187934126007494,0.412929761899536
256,0.1613669050755134,0.381991065847761,0.4566420290767256,0.16141139706003096,0.005441187784013498,0.8331474151559556,0.1750945009299497,0.4236157482302531,0.4012897508397971
276,0.16588016862292407,0.3697954586022829,0.464324372774793,0.1655585125956747,0.00592524800292179,0.8285162394014035,0.18410919775190493,0.41133147221524813,0.4045593300328469
296,0.17210898751679737,0.3667855498601198,0.4611054626230829,0.17465239198836596,0.006792741720911774,0.8185548662907223,0.1886697318498362,0.4143149174869932,0.3970153506631707
316,0.1804728979304228,0.3610934630095184,0.4584336390600589,0.17813017059301742,0.009579357464189177,0.8122904719427935,0.19546755220994996,0.4091143257935899,0.39541812199646015
336,0.180117177275072,0.3505433030610194,0.4693395196639087,0.18399263400044452,0.008822521592463824,0.8071848444070917,0.19852345414893058,0.41166363411539586,0.3898129117356736
356,0.19428026544229654,0.3443241778785996,0.46139555667910387,0.19377348877783024,0.009703026660258874,0.796523484561911,0.20824300164108478,0.40785112163383136,0.3839058767250839
376,0.19653037421826677,0.34309245685269757,0.46037716892903574,0.1953012712347725,0.010658236232271452,0.7940404925329562,0.21038565219307542,0.410614824282632,0.3789995235242925
396,0.20864235690699237,0.3299815698492924,0.46137607324371527,0.20356751574679552,0.012088951171782242,0.7843435330814222,0.21903652367256957,0.40220514893225523,0.37875832739517523
416,0.21506158522167085,0.32711520933303573,0.4578232054452934,0.20984261966737294,0.010645178819515667,0.7795122015131114,0.22222032778930054,0.3996586882398292,0.3781209839708703
