time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.17495,0.8194,0.00565,0.16845,0.39915,0.4324,0.1708,0.3973,0.4319
36,0.18535,0.8076,0.00705,0.17955,0.3976,0.42285,0.1833,0.3926,0.4241
56,0.20655,0.78575,0.0077,0.19645,0.38505,0.4185,0.19665,0.38905,0.4143
76,0.22265,0.77075,0.0066,0.20805,0.38385,0.4081,0.2136,0.38225,0.40415
96,0.24005,0.7542,0.00575,0.2236,0.3718,0.4046,0.22585,0.3796,0.39455
116,0.2426,0.75,0.0074,0.2355,0.3674,0.3971,0.23695,0.37115,0.3919
136,0.2595,0.7339,0.0066,0.25415,0.35785,0.388,0.2557,0.362,0.3823
156,0.26775,0.72565,0.0066,0.2662,0.3534,0.3804,0.2627,0.36275,0.37455
176,0.2803,0.7128,0.0069,0.27535,0.34635,0.3783,0.28025,0.3527,0.36705
196,0.29775,0.69475,0.0075,0.2912,0.3393,0.3695,0.2888,0.34675,0.36445
216,0.3091,0.68295,0.00795,0.30345,0.3311,0.36545,0.3053,0.34085,0.35385
236,0.32615,0.66675,0.0071,0.31515,0.3256,0.35925,0.31875,0.3381,0.34315
256,0.33875,0.6543,0.00695,0.3317,0.3221,0.3462,0.3288,0.32985,0.34135
276,0.34685,0.6465,0.00665,0.3385,0.31835,0.34315,0.34235,0.32365,0.334
296,0.35865,0.63505,0.0063,0.34865,0.31545,0.3359,0.3526,0.31965,0.32775
316,0.3804,0.61285,0.00675,0.36655,0.3014,0.33205,0.36505,0.3121,0.32285
336,0.38055,0.61225,0.0072,0.3683,0.30215,0.32955,0.37395,0.3073,0.31875
356,0.3928,0.60015,0.00705,0.37805,0.29505,0.3269,0.3903,0.3009,0.3088
376,0.40365,0.5892,0.00715,0.3929,0.28945,0.31765,0.4009,0.29405,0.30505
396,0.41695,0.57535,0.0077,0.40745,0.2778,0.31475,0.4033,0.29295,0.30375
416,0.42405,0.5686,0.00735,0.4207,0.27445,0.30485,0.4162,0.2881,0.2957
436,0.4312,0.56225,0.00655,0.42475,0.2723,0.30295,0.42645,0.281,0.29255
456,0.44705,0.5462,0.00675,0.43985,0.26455,0.2956,0.44195,0.2759,0.28215
476,0.45685,0.53585,0.0073,0.44305,0.2641,0.29285,0.45295,0.2718,0.27525
496,0.4594,0.5337,0.0069,0.45915,0.2557,0.28515,0.46205,0.26755,0.2704
516,0.47925,0.5134,0.00735,0.4634,0.25235,0.28425,0.4674,0.26445,0.26815
536,0.4853,0.50745,0.00725,0.4768,0.2457,0.2775,0.48375,0.25335,0.2629
556,0.49235,0.49965,0.008,0.493,0.23905,0.26795,0.4875,0.25325,0.25925
576,0.50395,0.48885,0.0072,0.49575,0.23195,0.2723,0.49465,0.24445,0.2609
596,0.51455,0.47875,0.0067,0.49965,0.23095,0.2694,0.5054,0.24315,0.25145
616,0.5128,0.48,0.0072,0.51085,0.2296,0.25955,0.51285,0.24095,0.2462
636,0.526,0.46635,0.00765,0.5205,0.219,0.2605,0.52005,0.23525,0.2447
656,0.5353,0.4573,0.0074,0.5342,0.21825,0.24755,0.52845,0.2335,0.23805
676,0.54645,0.44665,0.0069,0.5356,0.2125,0.2519,0.54065,0.22625,0.2331
696,0.54995,0.4427,0.00735,0.55125,0.20895,0.2398,0.54645,0.22095,0.2326
716,0.56165,0.43105,0.0073,0.5547,0.2047,0.2406,0.55725,0.21995,0.2228
736,0.56495,0.42785,0.0072,0.56385,0.20185,0.2343,0.5637,0.21125,0.22505
756,0.57525,0.41745,0.0073,0.5697,0.19385,0.23645,0.57295,0.2093,0.21775
776,0.5865,0.40685,0.00665,0.57715,0.1928,0.23005,0.57755,0.2072,0.21525
796,0.59395,0.39885,0.0072,0.57565,0.19035,0.234,0.5852,0.20345,0.21135
816,0.59635,0.396,0.00765,0.58465,0.18975,0.2256,0.5963,0.19755,0.20615
836,0.61395,0.37985,0.0062,0.59755,0.17825,0.2242,0.6028,0.19445,0.20275
856,0.61595,0.3766,0.00745,0.60365,0.1807,0.21565,0.60675,0.1969,0.19635
