time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.14045,0.41975,0.4398,0.1104,0.0161,0.8735,0.1522,0.408,0.4398
36,0.1479,0.4079,0.4442,0.11765,0.0162,0.86615,0.1597,0.4043,0.436
56,0.151,0.39535,0.45365,0.12465,0.0158,0.85955,0.16615,0.40275,0.4311
76,0.16135,0.3846,0.45405,0.1309,0.0178,0.8513,0.17665,0.4036,0.41975
96,0.16265,0.3781,0.45925,0.1384,0.01825,0.84335,0.1865,0.3952,0.4183
116,0.1692,0.3691,0.4617,0.14365,0.0182,0.83815,0.18795,0.3919,0.42015
136,0.1772,0.35355,0.46925,0.1525,0.0182,0.8293,0.1976,0.38915,0.41325
156,0.18395,0.3413,0.47475,0.1627,0.01995,0.81735,0.20425,0.39235,0.4034
176,0.1877,0.3404,0.4719,0.1637,0.0219,0.8144,0.2065,0.3921,0.4014
196,0.19095,0.33285,0.4762,0.1722,0.02245,0.80535,0.2155,0.39315,0.39135
216,0.2024,0.3222,0.4754,0.1762,0.0231,0.8007,0.2202,0.38045,0.39935
236,0.20445,0.3094,0.48615,0.17965,0.02305,0.7973,0.2248,0.37605,0.39915
256,0.2081,0.306,0.4859,0.19035,0.0243,0.78535,0.2291,0.38195,0.38895
276,0.21435,0.2952,0.49045,0.1927,0.0268,0.7805,0.2347,0.38015,0.38515
296,0.21105,0.2978,0.49115,0.2001,0.0281,0.7718,0.2379,0.3773,0.3848
316,0.2238,0.2831,0.4931,0.20335,0.0287,0.76795,0.2465,0.37,0.3835
336,0.22515,0.2749,0.49995,0.2093,0.03265,0.75805,0.24885,0.36945,0.3817
356,0.23345,0.267,0.49955,0.21655,0.03265,0.7508,0.25245,0.36905,0.3785
376,0.2432,0.25665,0.50015,0.2186,0.0356,0.7458,0.262,0.3715,0.3665
396,0.2427,0.2508,0.5065,0.22365,0.03535,0.741,0.2681,0.37275,0.35915
416,0.24385,0.2402,0.51595,0.22565,0.03935,0.735,0.2638,0.3711,0.3651
436,0.2415,0.2365,0.522,0.2349,0.04215,0.72295,0.2708,0.36685,0.36235
456,0.2458,0.2369,0.5173,0.24565,0.04055,0.7138,0.281,0.3645,0.3545
476,0.2528,0.22535,0.52185,0.24045,0.0447,0.71485,0.28295,0.35945,0.3576
496,0.26115,0.21905,0.5198,0.24615,0.0455,0.70835,0.28575,0.3639,0.35035
516,0.26205,0.2115,0.52645,0.2469,0.04745,0.70565,0.2857,0.3612,0.3531
536,0.26315,0.20705,0.5298,0.25175,0.052,0.69625,0.28805,0.35455,0.3574
556,0.26545,0.20095,0.5336,0.25985,0.05025,0.6899,0.2926,0.35655,0.35085
