time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1396,0.41725,0.44315,0.109,0.0205,0.8705,0.1528,0.40965,0.43755
36,0.14475,0.41185,0.4434,0.11575,0.0192,0.86505,0.16335,0.40575,0.4309
56,0.15255,0.4007,0.44675,0.12855,0.0188,0.85265,0.1707,0.40325,0.42605
76,0.15615,0.392,0.45185,0.1323,0.02085,0.84685,0.18195,0.4039,0.41415
96,0.1627,0.3854,0.4519,0.1406,0.0208,0.8386,0.18255,0.40215,0.4153
116,0.16745,0.37825,0.4543,0.14535,0.01995,0.8347,0.1852,0.4012,0.4136
136,0.1783,0.3664,0.4553,0.1535,0.02075,0.82575,0.1991,0.39285,0.40805
156,0.1821,0.3561,0.4618,0.16285,0.01985,0.8173,0.2014,0.3991,0.3995
176,0.18705,0.3496,0.46335,0.16895,0.02305,0.808,0.20915,0.39235,0.3985
196,0.1949,0.34125,0.46385,0.1743,0.02395,0.80175,0.2149,0.3935,0.3916
216,0.1983,0.33215,0.46955,0.18305,0.0234,0.79355,0.2201,0.38625,0.39365
236,0.21,0.32745,0.46255,0.1897,0.02375,0.78655,0.2264,0.38575,0.38785
256,0.217,0.31485,0.46815,0.1897,0.02525,0.78505,0.23395,0.3882,0.37785
276,0.22485,0.30265,0.4725,0.1958,0.0253,0.7789,0.24025,0.3801,0.37965
296,0.22215,0.3078,0.47005,0.2062,0.0277,0.7661,0.24165,0.3864,0.37195
316,0.22845,0.29725,0.4743,0.21315,0.027,0.75985,0.25195,0.376,0.37205
336,0.23125,0.29565,0.4731,0.22325,0.03055,0.7462,0.25295,0.37745,0.3696
356,0.23835,0.28,0.48165,0.2193,0.03045,0.75025,0.25465,0.37505,0.3703
376,0.2461,0.27695,0.47695,0.22515,0.0311,0.74375,0.27215,0.37215,0.3557
396,0.24585,0.2761,0.47805,0.23285,0.03135,0.7358,0.26655,0.36785,0.3656
416,0.24935,0.2642,0.48645,0.2392,0.0357,0.7251,0.27895,0.36585,0.3552
436,0.25105,0.2586,0.49035,0.24155,0.03415,0.7243,0.2795,0.3715,0.349
456,0.25655,0.25655,0.4869,0.2435,0.03885,0.71765,0.28315,0.3689,0.34795
476,0.2688,0.2412,0.49,0.251,0.03765,0.71135,0.291,0.3613,0.3477
496,0.26565,0.2444,0.48995,0.2557,0.04195,0.70235,0.29725,0.36285,0.3399
516,0.2683,0.23645,0.49525,0.25945,0.0398,0.70075,0.29635,0.3633,0.34035
536,0.27735,0.2293,0.49335,0.26375,0.04265,0.6936,0.29725,0.3596,0.34315
556,0.2771,0.22085,0.50205,0.2661,0.04295,0.69095,0.30515,0.35695,0.3379
