time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.14135,0.4208,0.43785,0.19695,0.7958,0.00725,0.15315,0.4068,0.44005
36,0.1479,0.42775,0.42435,0.20335,0.789,0.00765,0.16665,0.3976,0.43575
56,0.15975,0.4168,0.42345,0.2135,0.7785,0.008,0.17145,0.40335,0.4252
76,0.1662,0.41935,0.41445,0.21835,0.77305,0.0086,0.17915,0.3882,0.43265
96,0.1771,0.4189,0.404,0.2343,0.75615,0.00955,0.18635,0.3898,0.42385
116,0.18255,0.413,0.40445,0.2383,0.75305,0.00865,0.19045,0.3835,0.42605
136,0.1829,0.42355,0.39355,0.2379,0.7529,0.0092,0.2023,0.3844,0.4133
156,0.19045,0.4169,0.39265,0.2484,0.7419,0.0097,0.21355,0.37245,0.414
176,0.20225,0.4105,0.38725,0.25705,0.73305,0.0099,0.21565,0.37195,0.4124
196,0.2138,0.4041,0.3821,0.26485,0.7246,0.01055,0.2241,0.36855,0.40735
216,0.2181,0.4079,0.374,0.2673,0.72225,0.01045,0.23395,0.3594,0.40665
236,0.23625,0.3984,0.36535,0.2796,0.70965,0.01075,0.24155,0.35445,0.404
256,0.2411,0.39955,0.35935,0.28565,0.7033,0.01105,0.2459,0.35165,0.40245
276,0.24745,0.39845,0.3541,0.2993,0.68865,0.01205,0.2584,0.35275,0.38885
296,0.2532,0.39915,0.34765,0.30495,0.68235,0.0127,0.26505,0.3411,0.39385
316,0.2636,0.39295,0.34345,0.3094,0.67845,0.01215,0.26535,0.33845,0.3962
336,0.26535,0.39585,0.3388,0.31635,0.6707,0.01295,0.2808,0.3294,0.3898
356,0.27255,0.39415,0.3333,0.323,0.6635,0.0135,0.2823,0.32855,0.38915
376,0.284,0.38515,0.33085,0.32535,0.66045,0.0142,0.28775,0.32625,0.386
396,0.2931,0.3801,0.3268,0.3405,0.64615,0.01335,0.2963,0.32395,0.37975
416,0.30015,0.38675,0.3131,0.3434,0.64155,0.01505,0.3099,0.318,0.3721
436,0.30135,0.38035,0.3183,0.3475,0.63725,0.01525,0.3091,0.31425,0.37665
456,0.3104,0.38235,0.30725,0.35375,0.62995,0.0163,0.3188,0.31365,0.36755
476,0.32525,0.3721,0.30265,0.3651,0.62015,0.01475,0.3224,0.3045,0.3731
496,0.32765,0.37675,0.2956,0.37145,0.61385,0.0147,0.33535,0.3036,0.36105
516,0.33205,0.372,0.29595,0.37795,0.60665,0.0154,0.33965,0.2968,0.36355
536,0.3436,0.3705,0.2859,0.3846,0.5982,0.0172,0.3529,0.29625,0.35085
556,0.3493,0.36605,0.28465,0.3864,0.5984,0.0152,0.35435,0.2923,0.35335
576,0.3513,0.3648,0.2839,0.3981,0.58325,0.01865,0.3618,0.2886,0.3496
596,0.3606,0.3644,0.275,0.40655,0.57485,0.0186,0.36595,0.28625,0.3478
616,0.37475,0.3512,0.27405,0.40555,0.57675,0.0177,0.3758,0.28455,0.33965
636,0.38355,0.3544,0.26205,0.41785,0.56355,0.0186,0.37675,0.27685,0.3464
656,0.37845,0.35285,0.2687,0.4191,0.56315,0.01775,0.3916,0.2668,0.3416
