time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1359,0.41935,0.44475,0.15395,0.4053,0.44075,0.20105,0.7919,0.00705
36,0.14135,0.40995,0.4487,0.16515,0.4075,0.42735,0.2089,0.7828,0.0083
56,0.1517,0.4044,0.4439,0.17125,0.40105,0.4277,0.2127,0.77825,0.00905
76,0.15845,0.39825,0.4433,0.1746,0.39915,0.42625,0.22175,0.7693,0.00895
96,0.1705,0.39265,0.43685,0.1837,0.39505,0.42125,0.2273,0.764,0.0087
116,0.17725,0.38535,0.4374,0.19145,0.39635,0.4122,0.2369,0.75395,0.00915
136,0.1827,0.3806,0.4367,0.2015,0.3959,0.4026,0.2339,0.7565,0.0096
156,0.1893,0.36985,0.44085,0.2103,0.39565,0.39405,0.2435,0.74575,0.01075
176,0.19465,0.3731,0.43225,0.21625,0.3882,0.39555,0.25505,0.7334,0.01155
196,0.20085,0.36315,0.436,0.21645,0.3926,0.39095,0.25925,0.7287,0.01205
216,0.211,0.3559,0.4331,0.2259,0.3886,0.3855,0.2641,0.72335,0.01255
236,0.2111,0.35175,0.43715,0.233,0.38965,0.37735,0.26345,0.72475,0.0118
256,0.2198,0.34555,0.43465,0.2419,0.3772,0.3809,0.2795,0.70695,0.01355
276,0.2254,0.3416,0.433,0.24585,0.37835,0.3758,0.2847,0.70145,0.01385
296,0.2319,0.33125,0.43685,0.25155,0.3763,0.37215,0.2866,0.6982,0.0152
316,0.2395,0.32985,0.43065,0.25595,0.37395,0.3701,0.29245,0.69125,0.0163
336,0.2447,0.3192,0.4361,0.263,0.37365,0.36335,0.301,0.68375,0.01525
356,0.25195,0.3152,0.43285,0.2666,0.3714,0.362,0.3015,0.6819,0.0166
376,0.2515,0.32295,0.42555,0.27935,0.36625,0.3544,0.3084,0.6751,0.0165
396,0.26225,0.3067,0.43105,0.27875,0.3632,0.35805,0.317,0.6649,0.0181
416,0.268,0.3027,0.4293,0.28535,0.36805,0.3466,0.31955,0.661,0.01945
436,0.2737,0.3025,0.4238,0.2996,0.3634,0.337,0.32595,0.6564,0.01765
456,0.27415,0.2991,0.42675,0.2969,0.36395,0.33915,0.32555,0.65425,0.0202
476,0.28095,0.2938,0.42525,0.30675,0.3588,0.33445,0.3325,0.64855,0.01895
496,0.2856,0.29105,0.42335,0.3094,0.36095,0.32965,0.34245,0.635,0.02255
516,0.28855,0.2831,0.42835,0.31955,0.3567,0.32375,0.3434,0.6318,0.0248
536,0.29405,0.28265,0.4233,0.32365,0.35325,0.3231,0.3469,0.6302,0.0229
556,0.29635,0.2772,0.42645,0.32105,0.3593,0.31965,0.356,0.6212,0.0228
576,0.3093,0.2746,0.4161,0.33695,0.3456,0.31745,0.35915,0.61535,0.0255
596,0.3114,0.26555,0.42305,0.33285,0.35885,0.3083,0.357,0.6167,0.0263
616,0.31105,0.26,0.42895,0.34095,0.3472,0.31185,0.3643,0.6101,0.0256
