time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.16845,0.59785,0.2337,0.20925,0.73475,0.056,0.1647,0.3997,0.4356
36,0.19025,0.70855,0.1012,0.2206,0.61895,0.16045,0.18825,0.38735,0.4244
56,0.2179,0.75835,0.02375,0.2226,0.48065,0.29675,0.20755,0.3811,0.41135
76,0.22925,0.75765,0.0131,0.21925,0.31535,0.4654,0.21895,0.3705,0.41055
96,0.2367,0.6941,0.0692,0.20525,0.18425,0.6105,0.22985,0.3632,0.40695
116,0.2435,0.5713,0.1852,0.19945,0.07485,0.7257,0.24575,0.36335,0.3909
136,0.2268,0.4373,0.3359,0.19275,0.02275,0.7845,0.2413,0.368,0.3907
156,0.2135,0.2916,0.4949,0.1936,0.025,0.7814,0.23705,0.36455,0.3984
176,0.20505,0.15715,0.6378,0.1927,0.0837,0.7236,0.2264,0.36865,0.40495
196,0.1833,0.06715,0.74955,0.203,0.1886,0.6084,0.2194,0.3681,0.4125
216,0.184,0.01995,0.79605,0.2122,0.31865,0.46915,0.2212,0.3679,0.4109
236,0.18235,0.03245,0.7852,0.2297,0.4627,0.3076,0.21765,0.36625,0.4161
256,0.19155,0.10195,0.7065,0.2545,0.57785,0.16765,0.2284,0.36105,0.41055
276,0.2099,0.1987,0.5914,0.2775,0.65325,0.06925,0.23435,0.3636,0.40205
296,0.2302,0.3342,0.4356,0.29225,0.68965,0.0181,0.25275,0.35075,0.3965
316,0.2613,0.45545,0.28325,0.3041,0.67005,0.02585,0.2667,0.34915,0.38415
336,0.28835,0.56505,0.1466,0.31525,0.59525,0.0895,0.2863,0.33695,0.37675
356,0.3099,0.6361,0.054,0.31875,0.4892,0.19205,0.31005,0.32885,0.3611
376,0.33045,0.654,0.01555,0.31715,0.3633,0.31955,0.3166,0.32105,0.36235
396,0.3366,0.6291,0.0343,0.3126,0.2295,0.4579,0.32695,0.3172,0.35585
416,0.3388,0.5582,0.103,0.31225,0.11985,0.5679,0.3359,0.3185,0.3456
436,0.33445,0.4452,0.22035,0.2975,0.04185,0.66065,0.33755,0.31375,0.3487
456,0.32135,0.3268,0.35185,0.3031,0.0187,0.6782,0.33685,0.31375,0.3494
476,0.30855,0.20445,0.487,0.2986,0.04205,0.65935,0.3317,0.31275,0.35555
496,0.30105,0.10275,0.5962,0.30075,0.1088,0.59045,0.33215,0.31605,0.3518
516,0.29595,0.038,0.66605,0.31095,0.2089,0.48015,0.327,0.31145,0.36155
536,0.2945,0.0225,0.683,0.3262,0.3221,0.3517,0.3239,0.31415,0.36195
556,0.2912,0.0522,0.6566,0.34085,0.44105,0.2181,0.33095,0.31175,0.3573
576,0.30075,0.1209,0.57835,0.35545,0.52825,0.1163,0.32525,0.30965,0.3651
596,0.3297,0.22335,0.44695,0.37825,0.57805,0.0437,0.33985,0.3047,0.35545
616,0.3455,0.3283,0.3262,0.38605,0.5954,0.01855,0.35355,0.3051,0.34135
636,0.37375,0.4313,0.19495,0.4042,0.55305,0.04275,0.3703,0.2948,0.3349
656,0.3894,0.515,0.0956,0.41195,0.4763,0.11175,0.3802,0.2929,0.3269
676,0.4053,0.56255,0.03215,0.4046,0.37495,0.22045,0.3948,0.2837,0.3215
696,0.42055,0.5617,0.01775,0.4065,0.2635,0.33,0.40455,0.27955,0.3159
716,0.42055,0.52695,0.0525,0.40455,0.1585,0.43695,0.42775,0.27,0.30225
736,0.4248,0.4454,0.1298,0.4009,0.0743,0.5248,0.4272,0.2652,0.3076
756,0.41905,0.3447,0.23625,0.3878,0.02805,0.58415,0.4187,0.27255,0.30875
776,0.4114,0.24145,0.34715,0.392,0.0247,0.5833,0.42195,0.2675,0.31055
796,0.40185,0.14135,0.4568,0.39405,0.0589,0.54705,0.41545,0.27185,0.3127
816,0.3899,0.06625,0.54385,0.39935,0.13105,0.4696,0.4104,0.2798,0.3098
836,0.387,0.02525,0.58775,0.40805,0.2252,0.36675,0.4156,0.27095,0.31345
856,0.38305,0.026,0.59095,0.4183,0.3234,0.2583,0.4086,0.2685,0.3229
876,0.39465,0.0658,0.53955,0.4331,0.4127,0.1542,0.4124,0.27275,0.31485
