time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1327,0.3855,0.4818,0.1054,0.02005,0.87455,0.1533,0.41315,0.43355
36,0.1328,0.35475,0.51245,0.11115,0.02275,0.8661,0.16315,0.4064,0.43045
56,0.14245,0.3272,0.53035,0.12065,0.0272,0.85215,0.1644,0.4062,0.4294
76,0.1445,0.29655,0.55895,0.1288,0.03515,0.83605,0.17145,0.39625,0.4323
96,0.1401,0.2679,0.592,0.12945,0.04385,0.8267,0.16755,0.40695,0.4255
116,0.1446,0.24235,0.61305,0.13325,0.0565,0.81025,0.1731,0.4047,0.4222
136,0.1474,0.21205,0.64055,0.135,0.06915,0.79585,0.1702,0.4022,0.4276
156,0.14385,0.1934,0.66275,0.14055,0.0793,0.78015,0.18,0.39615,0.42385
176,0.14795,0.16875,0.6833,0.14765,0.0966,0.75575,0.177,0.4053,0.4177
196,0.1473,0.15035,0.70235,0.1465,0.11645,0.73705,0.17845,0.40645,0.4151
216,0.1451,0.12405,0.73085,0.14765,0.1323,0.72005,0.17995,0.3981,0.42195
236,0.1405,0.10685,0.75265,0.15625,0.15495,0.6888,0.1834,0.3974,0.4192
256,0.14745,0.093,0.75955,0.15885,0.1724,0.66875,0.1844,0.39805,0.41755
276,0.1472,0.07775,0.77505,0.1601,0.1934,0.6465,0.18275,0.3995,0.41775
296,0.1465,0.0662,0.7873,0.157,0.2187,0.6243,0.1865,0.3944,0.4191
316,0.1479,0.05515,0.79695,0.1637,0.236,0.6003,0.1852,0.3919,0.4229
336,0.1463,0.0465,0.8072,0.16575,0.265,0.56925,0.1793,0.39505,0.42565
356,0.1409,0.03965,0.81945,0.1738,0.283,0.5432,0.18365,0.39815,0.4182
376,0.1482,0.0338,0.818,0.1702,0.3195,0.5103,0.18215,0.3972,0.42065
396,0.1448,0.03045,0.82475,0.17545,0.33355,0.491,0.1841,0.392,0.4239
416,0.14875,0.02745,0.8238,0.17915,0.35945,0.4614,0.1862,0.39405,0.41975
436,0.1463,0.0286,0.8251,0.18505,0.3743,0.44065,0.1818,0.3962,0.422
456,0.1417,0.03155,0.82675,0.1833,0.4041,0.4126,0.18405,0.40175,0.4142
476,0.1442,0.0346,0.8212,0.18695,0.42575,0.3873,0.18695,0.39055,0.4225
496,0.1491,0.0369,0.814,0.1913,0.4511,0.3576,0.18845,0.39545,0.4161
516,0.15045,0.04315,0.8064,0.19415,0.47285,0.333,0.1872,0.3949,0.4179
536,0.14855,0.04885,0.8026,0.1969,0.49445,0.30865,0.1888,0.38925,0.42195
556,0.15115,0.0591,0.78975,0.2039,0.51315,0.28295,0.1844,0.3971,0.4185
576,0.14825,0.06895,0.7828,0.2067,0.5306,0.2627,0.18615,0.39105,0.4228
596,0.15605,0.07975,0.7642,0.21045,0.55525,0.2343,0.1907,0.3934,0.4159
616,0.159,0.0895,0.7515,0.21615,0.5735,0.21035,0.1955,0.38785,0.41665
636,0.1624,0.1024,0.7352,0.21925,0.58425,0.1965,0.19545,0.39395,0.4106
656,0.16995,0.11755,0.7125,0.22565,0.5978,0.17655,0.19465,0.39215,0.4132
676,0.16605,0.1326,0.70135,0.22795,0.6105,0.16155,0.2023,0.38535,0.41235
696,0.17295,0.14565,0.6814,0.23035,0.6304,0.13925,0.20495,0.3814,0.41365
716,0.1789,0.1637,0.6574,0.24165,0.6341,0.12425,0.20845,0.3777,0.41385
736,0.1815,0.17865,0.63985,0.24145,0.6492,0.10935,0.21055,0.37935,0.4101
756,0.1918,0.1955,0.6127,0.2502,0.6537,0.0961,0.2115,0.3808,0.4077
776,0.2007,0.2118,0.5875,0.2552,0.6638,0.081,0.22605,0.3696,0.40435
796,0.2034,0.2296,0.567,0.25865,0.6727,0.06865,0.2307,0.36465,0.40465
816,0.2115,0.2433,0.5452,0.26615,0.67235,0.0615,0.2337,0.3634,0.4029
836,0.2177,0.265,0.5173,0.276,0.67665,0.04735,0.23675,0.3676,0.39565
856,0.22445,0.27545,0.5001,0.2844,0.67675,0.03885,0.24095,0.3599,0.39915
876,0.23385,0.29575,0.4704,0.28435,0.6775,0.03815,0.2498,0.35925,0.39095
896,0.2441,0.31545,0.44045,0.29715,0.67035,0.0325,0.26315,0.34805,0.3888
916,0.25475,0.32855,0.4167,0.3001,0.6703,0.0296,0.2774,0.34445,0.37815
936,0.2634,0.34215,0.39445,0.31765,0.65675,0.0256,0.27305,0.3399,0.38705
956,0.2737,0.35495,0.37135,0.31575,0.65965,0.0246,0.28465,0.33615,0.3792
976,0.2775,0.37495,0.34755,0.3234,0.6501,0.0265,0.29115,0.33115,0.3777
996,0.2864,0.3913,0.3223,0.3312,0.64115,0.02765,0.2978,0.33345,0.36875
1016,0.3003,0.4038,0.2959,0.3425,0.62535,0.03215,0.30005,0.3295,0.37045
1036,0.31005,0.4133,0.27665,0.3535,0.6125,0.034,0.3102,0.3268,0.363
1056,0.3161,0.43295,0.25095,0.35435,0.6086,0.03705,0.32725,0.31635,0.3564
1076,0.3347,0.43765,0.22765,0.3637,0.59035,0.04595,0.32875,0.3153,0.35595
1096,0.343,0.4439,0.2131,0.37435,0.57335,0.0523,0.3451,0.30265,0.35225
1116,0.34575,0.45875,0.1955,0.38155,0.558,0.06045,0.3513,0.2967,0.352
1136,0.3627,0.46255,0.17475,0.3877,0.5443,0.068,0.3673,0.29795,0.33475
1156,0.36905,0.47765,0.1533,0.3998,0.52475,0.07545,0.3708,0.29005,0.33915
1176,0.38825,0.4706,0.14115,0.40665,0.5102,0.08315,0.3866,0.28745,0.32595
1196,0.3951,0.48535,0.11955,0.41685,0.4876,0.09555,0.38335,0.28545,0.3312
1216,0.40325,0.4889,0.10785,0.4256,0.4693,0.1051,0.39615,0.2785,0.32535
1236,0.41675,0.49005,0.0932,0.43255,0.45165,0.1158,0.4141,0.2748,0.3111
1256,0.426,0.4907,0.0833,0.4375,0.4344,0.1281,0.42435,0.2698,0.30585
1276,0.43195,0.4921,0.07595,0.45015,0.41065,0.1392,0.43205,0.2599,0.30805
1296,0.4457,0.49285,0.06145,0.46085,0.3904,0.14875,0.43775,0.2641,0.29815
1316,0.4577,0.48715,0.05515,0.4702,0.3661,0.1637,0.4517,0.2561,0.2922
1336,0.4652,0.4907,0.0441,0.4692,0.3553,0.1755,0.45755,0.25355,0.2889
1356,0.47675,0.4843,0.03895,0.4803,0.3294,0.1903,0.4659,0.24715,0.28695
1376,0.4814,0.48445,0.03415,0.48745,0.3174,0.19515,0.48035,0.2403,0.27935
1396,0.4932,0.47725,0.02955,0.49785,0.2869,0.21525,0.48855,0.239,0.27245
1416,0.50125,0.4714,0.02735,0.4982,0.27765,0.22415,0.49435,0.2311,0.27455
1436,0.5068,0.4688,0.0244,0.50915,0.25445,0.2364,0.50835,0.2235,0.26815
1456,0.5193,0.4559,0.0248,0.51655,0.2349,0.24855,0.51695,0.2255,0.25755
1476,0.5271,0.44575,0.02715,0.5204,0.22,0.2596,0.5234,0.21885,0.25775
1496,0.53845,0.43185,0.0297,0.53095,0.20205,0.267,0.52785,0.21785,0.2543
1516,0.54625,0.42535,0.0284,0.5348,0.18315,0.28205,0.5331,0.2159,0.251
1536,0.5578,0.40875,0.03345,0.5412,0.17075,0.28805,0.54765,0.21045,0.2419
1556,0.556,0.4044,0.0396,0.54965,0.14995,0.3004,0.55495,0.20665,0.2384
1576,0.5653,0.3914,0.0433,0.5539,0.13305,0.31305,0.5602,0.20345,0.23635
1596,0.5739,0.37745,0.04865,0.5542,0.1197,0.3261,0.56935,0.19845,0.2322
1616,0.5748,0.36835,0.05685,0.5678,0.10935,0.32285,0.5729,0.19575,0.23135
1636,0.5878,0.3506,0.0616,0.56925,0.0964,0.33435,0.57985,0.19745,0.2227
1656,0.5889,0.3382,0.0729,0.5756,0.0844,0.34,0.5847,0.19305,0.22225
1676,0.59555,0.32345,0.081,0.57635,0.0751,0.34855,0.5981,0.18895,0.21295
1696,0.5976,0.313,0.0894,0.5845,0.0627,0.3528,0.59395,0.1864,0.21965
1716,0.6017,0.30055,0.09775,0.58545,0.05915,0.3554,0.603,0.18245,0.21455
1736,0.60475,0.28385,0.1114,0.58905,0.0504,0.36055,0.6042,0.18315,0.21265
1756,0.6076,0.2644,0.128,0.59535,0.04285,0.3618,0.6097,0.1777,0.2126
1776,0.6085,0.25895,0.13255,0.6046,0.0374,0.358,0.61325,0.1795,0.20725
1796,0.61375,0.23965,0.1466,0.60245,0.0321,0.36545,0.6154,0.18045,0.20415
1816,0.6253,0.2224,0.1523,0.61195,0.0291,0.35895,0.6257,0.1738,0.2005
1836,0.62695,0.2061,0.16695,0.60615,0.0269,0.36695,0.63165,0.16875,0.1996
1856,0.62695,0.195,0.17805,0.60855,0.02505,0.3664,0.6266,0.17305,0.20035
1876,0.6241,0.1845,0.1914,0.61725,0.02515,0.3576,0.63275,0.1711,0.19615
1896,0.62705,0.17045,0.2025,0.6133,0.024,0.3627,0.6325,0.17225,0.19525
1916,0.62875,0.15625,0.215,0.6226,0.02585,0.35155,0.63865,0.168,0.19335
1936,0.63,0.1463,0.2237,0.62345,0.02755,0.349,0.64135,0.16545,0.1932
1956,0.63895,0.134,0.22705,0.6248,0.0287,0.3465,0.6377,0.1696,0.1927
1976,0.6291,0.12425,0.24665,0.63055,0.03115,0.3383,0.64165,0.1663,0.19205
1996,0.63505,0.1119,0.25305,0.627,0.03855,0.33445,0.6419,0.1681,0.19
2016,0.63355,0.0965,0.26995,0.6344,0.03915,0.32645,0.6466,0.1636,0.1898
2036,0.63755,0.08735,0.2751,0.63375,0.0486,0.31765,0.6466,0.166,0.1874
2056,0.6374,0.08325,0.27935,0.63375,0.0548,0.31145,0.6475,0.1682,0.1843
2076,0.6359,0.07205,0.29205,0.63505,0.0588,0.30615,0.64715,0.1608,0.19205
2096,0.6325,0.06465,0.30285,0.63415,0.0688,0.29705,0.64795,0.16815,0.1839
2116,0.63385,0.0593,0.30685,0.6394,0.0743,0.2863,0.64725,0.16515,0.1876
2136,0.63735,0.05395,0.3087,0.6398,0.0833,0.2769,0.65205,0.1604,0.18755
2156,0.6355,0.0461,0.3184,0.64075,0.08795,0.2713,0.6519,0.1638,0.1843
