time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.0554,0.0219,0.9227,0.09905,0.40745,0.4935,0.098,0.42655,0.47545
36,0.05215,0.021,0.92685,0.0976,0.41305,0.48935,0.0982,0.42725,0.47455
56,0.05545,0.02475,0.9198,0.0963,0.4185,0.4852,0.09765,0.42435,0.478
76,0.0559,0.02365,0.92045,0.0988,0.41645,0.48475,0.09745,0.43045,0.4721
96,0.05685,0.0228,0.92035,0.09635,0.4137,0.48995,0.0986,0.4288,0.4726
116,0.0565,0.0236,0.9199,0.0947,0.41595,0.48935,0.09925,0.42925,0.4715
136,0.05675,0.02545,0.9178,0.0985,0.41685,0.48465,0.0977,0.422,0.4803
156,0.05495,0.0272,0.91785,0.0974,0.4103,0.4923,0.0972,0.4271,0.4757
176,0.05585,0.0294,0.91475,0.09665,0.4154,0.48795,0.1003,0.42625,0.47345
196,0.05675,0.03045,0.9128,0.0997,0.41145,0.48885,0.0979,0.42335,0.47875
216,0.05615,0.03205,0.9118,0.0945,0.4124,0.4931,0.0986,0.4175,0.4839
236,0.0576,0.0295,0.9129,0.0966,0.4111,0.4923,0.09975,0.42305,0.4772
256,0.0584,0.03025,0.91135,0.0946,0.4128,0.4926,0.10175,0.41785,0.4804
276,0.05935,0.03245,0.9082,0.09935,0.4117,0.48895,0.1028,0.421,0.4762
296,0.057,0.0337,0.9093,0.0994,0.41645,0.48415,0.09815,0.42445,0.4774
316,0.05635,0.03175,0.9119,0.09765,0.4182,0.48415,0.1025,0.4131,0.4844
336,0.0615,0.0375,0.901,0.09975,0.41545,0.4848,0.09925,0.4165,0.48425
356,0.06045,0.0335,0.90605,0.1029,0.4166,0.4805,0.10235,0.41135,0.4863
376,0.06165,0.0368,0.90155,0.1009,0.41655,0.48255,0.1033,0.41615,0.48055
396,0.0599,0.0368,0.9033,0.1036,0.4118,0.4846,0.1034,0.41205,0.48455
416,0.06065,0.0395,0.89985,0.10395,0.41635,0.4797,0.1035,0.4199,0.4766
436,0.0626,0.03595,0.90145,0.10545,0.4086,0.48595,0.10235,0.42085,0.4768
456,0.05955,0.0373,0.90315,0.1053,0.41385,0.48085,0.1015,0.4244,0.4741
476,0.06405,0.03855,0.8974,0.1077,0.41615,0.47615,0.10515,0.4149,0.47995
496,0.0601,0.0407,0.8992,0.10685,0.4128,0.48035,0.1001,0.4184,0.4815
516,0.06285,0.0419,0.89525,0.1051,0.41805,0.47685,0.10385,0.41335,0.4828
536,0.06355,0.04185,0.8946,0.11095,0.413,0.47605,0.1067,0.4186,0.4747
556,0.0641,0.03915,0.89675,0.1054,0.4169,0.4777,0.10595,0.4147,0.47935
576,0.0656,0.0422,0.8922,0.10635,0.41785,0.4758,0.10555,0.4184,0.47605
596,0.06405,0.0449,0.89105,0.1065,0.4131,0.4804,0.10575,0.41575,0.4785
616,0.06585,0.0433,0.89085,0.1118,0.42195,0.46625,0.10935,0.41255,0.4781
636,0.0665,0.0428,0.8907,0.1128,0.4167,0.4705,0.1078,0.41685,0.47535
656,0.0681,0.04515,0.88675,0.1089,0.42225,0.46885,0.1105,0.4089,0.4806
676,0.0671,0.0438,0.8891,0.11205,0.41665,0.4713,0.10945,0.41755,0.473
696,0.06975,0.04395,0.8863,0.11325,0.42165,0.4651,0.11335,0.4098,0.47685
716,0.07035,0.0457,0.88395,0.10995,0.4224,0.46765,0.111,0.4092,0.4798
736,0.0693,0.04515,0.88555,0.11175,0.4216,0.46665,0.11245,0.4112,0.47635
756,0.0698,0.05055,0.87965,0.11335,0.421,0.46565,0.11375,0.4104,0.47585
776,0.0724,0.0464,0.8812,0.11615,0.42045,0.4634,0.11165,0.4166,0.47175
796,0.07235,0.0492,0.87845,0.1124,0.4226,0.465,0.1166,0.40955,0.47385
816,0.07185,0.0485,0.87965,0.1145,0.4229,0.4626,0.11845,0.4138,0.46775
836,0.0706,0.0498,0.8796,0.1181,0.41925,0.46265,0.1129,0.4129,0.4742
856,0.0727,0.05375,0.87355,0.1149,0.4223,0.4628,0.11255,0.41,0.47745
876,0.07615,0.051,0.87285,0.11775,0.4214,0.46085,0.1173,0.4102,0.4725
896,0.07625,0.04955,0.8742,0.1158,0.4198,0.4644,0.1149,0.40865,0.47645
916,0.07555,0.0523,0.87215,0.1191,0.4243,0.4566,0.1183,0.40785,0.47385
936,0.0768,0.05205,0.87115,0.1206,0.41825,0.46115,0.11605,0.40985,0.4741
956,0.0793,0.0506,0.8701,0.122,0.4195,0.4585,0.11575,0.4128,0.47145
976,0.0802,0.0531,0.8667,0.11925,0.41765,0.4631,0.11855,0.4123,0.46915
996,0.07925,0.05265,0.8681,0.1228,0.4205,0.4567,0.11995,0.4096,0.47045
1016,0.0786,0.0524,0.869,0.1206,0.4274,0.452,0.1159,0.41165,0.47245
1036,0.0795,0.05425,0.86625,0.12555,0.41725,0.4572,0.1206,0.4099,0.4695
1056,0.0808,0.05565,0.86355,0.1248,0.4241,0.4511,0.1156,0.416,0.4684
1076,0.0827,0.0508,0.8665,0.1206,0.4227,0.4567,0.1213,0.4041,0.4746
1096,0.08245,0.0493,0.86825,0.12545,0.426,0.44855,0.1214,0.41365,0.46495
1116,0.086,0.05325,0.86075,0.1287,0.422,0.4493,0.1233,0.4063,0.4704
1136,0.0839,0.0556,0.8605,0.12925,0.4162,0.45455,0.12005,0.4109,0.46905
1156,0.0857,0.0562,0.8581,0.1256,0.42235,0.45205,0.1233,0.4006,0.4761
1176,0.08745,0.05505,0.8575,0.1236,0.4243,0.4521,0.1241,0.40685,0.46905
1196,0.0876,0.05415,0.85825,0.1238,0.4243,0.4519,0.12565,0.4035,0.47085
1216,0.0877,0.0558,0.8565,0.1264,0.42585,0.44775,0.12765,0.4072,0.46515
1236,0.08705,0.0548,0.85815,0.1311,0.4177,0.4512,0.1298,0.40205,0.46815
1256,0.08945,0.05955,0.851,0.1311,0.4274,0.4415,0.12905,0.4066,0.46435
1276,0.0936,0.0564,0.85,0.1331,0.41525,0.45165,0.12895,0.4085,0.46255
1296,0.0924,0.0551,0.8525,0.13545,0.42345,0.4411,0.129,0.40605,0.46495
1316,0.09015,0.05765,0.8522,0.133,0.4263,0.4407,0.13135,0.40765,0.461
1336,0.092,0.05985,0.84815,0.13915,0.4192,0.44165,0.13225,0.39905,0.4687
1356,0.0939,0.0554,0.8507,0.13365,0.41815,0.4482,0.1292,0.4016,0.4692
1376,0.0971,0.05855,0.84435,0.1344,0.43015,0.43545,0.13245,0.41015,0.4574
1396,0.0939,0.0537,0.8524,0.13455,0.4226,0.44285,0.13585,0.39655,0.4676
1416,0.09845,0.0541,0.84745,0.14005,0.4219,0.43805,0.1377,0.3994,0.4629
1436,0.1003,0.05615,0.84355,0.14065,0.417,0.44235,0.13545,0.4007,0.46385
1456,0.0986,0.05795,0.84345,0.1336,0.42445,0.44195,0.1347,0.4035,0.4618
1476,0.10335,0.05505,0.8416,0.13965,0.4211,0.43925,0.13755,0.4037,0.45875
1496,0.09855,0.06035,0.8411,0.1405,0.42365,0.43585,0.1365,0.3984,0.4651
1516,0.09765,0.06165,0.8407,0.14665,0.4172,0.43615,0.1373,0.4032,0.4595
1536,0.10075,0.0593,0.83995,0.14255,0.41805,0.4394,0.1394,0.3985,0.4621
1556,0.1022,0.0613,0.8365,0.14265,0.4261,0.43125,0.1362,0.39705,0.46675
1576,0.1022,0.05755,0.84025,0.14455,0.42655,0.4289,0.1452,0.3988,0.456
1596,0.1052,0.06055,0.83425,0.1482,0.41495,0.43685,0.1422,0.39525,0.46255
1616,0.10385,0.05855,0.8376,0.1447,0.42035,0.43495,0.14255,0.39465,0.4628
1636,0.10425,0.0596,0.83615,0.1474,0.4227,0.4299,0.13835,0.3982,0.46345
1656,0.10355,0.05895,0.8375,0.14555,0.4181,0.43635,0.15005,0.39965,0.4503
1676,0.1074,0.06025,0.83235,0.15075,0.42655,0.4227,0.1418,0.3977,0.4605
1696,0.1104,0.06055,0.82905,0.15065,0.41995,0.4294,0.14415,0.39155,0.4643
1716,0.11325,0.0584,0.82835,0.1525,0.42025,0.42725,0.1472,0.3952,0.4576
1736,0.11275,0.059,0.82825,0.1532,0.4231,0.4237,0.14885,0.39325,0.4579
1756,0.11015,0.0602,0.82965,0.15115,0.4244,0.42445,0.1524,0.3815,0.4661
1776,0.11695,0.06075,0.8223,0.1549,0.4189,0.4262,0.14795,0.3945,0.45755
1796,0.1176,0.06025,0.82215,0.1528,0.41705,0.43015,0.1494,0.3968,0.4538
1816,0.11625,0.06195,0.8218,0.15225,0.4188,0.42895,0.1455,0.40015,0.45435
1836,0.1149,0.0657,0.8194,0.15745,0.41505,0.4275,0.15595,0.3894,0.45465
1856,0.112,0.0605,0.8275,0.15975,0.41345,0.4268,0.15675,0.38655,0.4567
1876,0.11665,0.0621,0.82125,0.1573,0.4142,0.4285,0.153,0.3984,0.4486
1896,0.11925,0.06135,0.8194,0.15845,0.42045,0.4211,0.1569,0.39695,0.44615
1916,0.1195,0.06095,0.81955,0.1596,0.42005,0.42035,0.15995,0.3896,0.45045
1936,0.12155,0.0619,0.81655,0.1626,0.4191,0.4183,0.1579,0.38675,0.45535
1956,0.1195,0.0614,0.8191,0.16275,0.41655,0.4207,0.16105,0.3854,0.45355
1976,0.1274,0.0649,0.8077,0.1642,0.41535,0.42045,0.15455,0.39555,0.4499
1996,0.1256,0.05975,0.81465,0.16525,0.4228,0.41195,0.1564,0.3899,0.4537
2016,0.1243,0.0626,0.8131,0.16345,0.4188,0.41775,0.1632,0.38165,0.45515
2036,0.126,0.05875,0.81525,0.16065,0.42015,0.4192,0.1607,0.3871,0.4522
2056,0.1294,0.0599,0.8107,0.16455,0.4182,0.41725,0.1637,0.385,0.4513
2076,0.1267,0.06315,0.81015,0.16595,0.41655,0.4175,0.16255,0.382,0.45545
2096,0.125,0.06005,0.81495,0.17285,0.41085,0.4163,0.1614,0.385,0.4536
2116,0.1283,0.062,0.8097,0.1772,0.4088,0.414,0.16335,0.386,0.45065
2136,0.12995,0.062,0.80805,0.16585,0.42255,0.4116,0.1652,0.3874,0.4474
2156,0.13375,0.0623,0.80395,0.17,0.42015,0.40985,0.16985,0.38415,0.446
2176,0.1327,0.06355,0.80375,0.17205,0.41835,0.4096,0.16945,0.385,0.44555
2196,0.13045,0.0604,0.80915,0.1707,0.41735,0.41195,0.1679,0.37955,0.45255
2216,0.1361,0.0633,0.8006,0.17695,0.41235,0.4107,0.1719,0.38175,0.44635
2236,0.1322,0.0631,0.8047,0.1767,0.41275,0.41055,0.17,0.38205,0.44795
2256,0.1301,0.06295,0.80695,0.175,0.4146,0.4104,0.1731,0.38285,0.44405
2276,0.13175,0.0619,0.80635,0.1722,0.4145,0.4133,0.1719,0.38195,0.44615
2296,0.13815,0.06175,0.8001,0.1746,0.41165,0.41375,0.17095,0.3858,0.44325
2316,0.1372,0.0598,0.803,0.1775,0.42135,0.40115,0.1705,0.38235,0.44715
2336,0.13685,0.06175,0.8014,0.18005,0.41655,0.4034,0.17465,0.37575,0.4496
2356,0.13935,0.0641,0.79655,0.18175,0.4109,0.40735,0.1734,0.37995,0.44665
2376,0.14455,0.0619,0.79355,0.18015,0.4119,0.40795,0.1766,0.3844,0.439
2396,0.13865,0.06105,0.8003,0.184,0.4075,0.4085,0.1758,0.3775,0.4467
2416,0.1349,0.06215,0.80295,0.1834,0.41315,0.40345,0.17665,0.3819,0.44145
2436,0.1419,0.0626,0.7955,0.18385,0.41255,0.4036,0.18235,0.37685,0.4408
2456,0.1436,0.0618,0.7946,0.18735,0.4092,0.40345,0.18085,0.3744,0.44475
2476,0.1481,0.0633,0.7886,0.18655,0.4062,0.40725,0.1817,0.3803,0.438
2496,0.14365,0.0607,0.79565,0.1866,0.41275,0.40065,0.1871,0.37405,0.43885
2516,0.14505,0.0622,0.79275,0.18685,0.4089,0.40425,0.1806,0.37325,0.44615
2536,0.15025,0.06395,0.7858,0.18995,0.4088,0.40125,0.1879,0.37235,0.43975
2556,0.15285,0.0619,0.78525,0.18965,0.41015,0.4002,0.18425,0.377,0.43875
2576,0.15125,0.06265,0.7861,0.1856,0.4101,0.4043,0.1916,0.37495,0.43345
2596,0.1531,0.05985,0.78705,0.19055,0.41385,0.3956,0.18865,0.37715,0.4342
2616,0.1507,0.0632,0.7861,0.19105,0.41235,0.3966,0.192,0.3744,0.4336
2636,0.1509,0.06195,0.78715,0.1923,0.4074,0.4003,0.189,0.3722,0.4388
2656,0.15495,0.06045,0.7846,0.1923,0.4093,0.3984,0.18845,0.3707,0.44085
2676,0.15335,0.0633,0.78335,0.19365,0.41305,0.3933,0.18545,0.3778,0.43675
2696,0.15875,0.0629,0.77835,0.19705,0.4113,0.39165,0.19085,0.3728,0.43635
2716,0.1599,0.0633,0.7768,0.19585,0.4055,0.39865,0.19395,0.3704,0.43565
2736,0.157,0.05895,0.78405,0.19895,0.40235,0.3987,0.1905,0.3698,0.4397
2756,0.16085,0.06185,0.7773,0.1997,0.4054,0.3949,0.19905,0.37605,0.4249
2776,0.16135,0.0641,0.77455,0.1971,0.4066,0.3963,0.1978,0.36995,0.43225
2796,0.1625,0.0627,0.7748,0.2027,0.41155,0.38575,0.1936,0.37465,0.43175
2816,0.15385,0.06225,0.7839,0.20145,0.4104,0.38815,0.19765,0.3737,0.42865
2836,0.1635,0.0648,0.7717,0.2035,0.4061,0.3904,0.1948,0.3732,0.432
2856,0.1716,0.064,0.7644,0.2009,0.4075,0.3916,0.19715,0.37255,0.4303
2876,0.1636,0.0636,0.7728,0.20555,0.397,0.39745,0.2009,0.3702,0.4289
2896,0.16485,0.06615,0.769,0.205,0.40725,0.38775,0.20495,0.36775,0.4273
2916,0.16215,0.0616,0.77625,0.2095,0.4068,0.3837,0.1983,0.368,0.4337
2936,0.165,0.0617,0.7733,0.20645,0.4036,0.38995,0.2071,0.36405,0.42885
2956,0.1712,0.061,0.7678,0.21125,0.40195,0.3868,0.2024,0.3655,0.4321
2976,0.1751,0.062,0.7629,0.2076,0.403,0.3894,0.20435,0.3685,0.42715
2996,0.17385,0.06325,0.7629,0.2103,0.39845,0.39125,0.2064,0.3592,0.4344
3016,0.175,0.0632,0.7618,0.2077,0.40915,0.38315,0.20755,0.36695,0.4255
3036,0.16795,0.0651,0.76695,0.21225,0.39985,0.3879,0.214,0.36085,0.42515
3056,0.1756,0.06175,0.76265,0.21135,0.39845,0.3902,0.2094,0.36035,0.43025
3076,0.17875,0.06375,0.7575,0.21485,0.3989,0.38625,0.20335,0.3665,0.43015
3096,0.1732,0.0612,0.7656,0.21565,0.40025,0.3841,0.2109,0.36715,0.42195
3116,0.1774,0.06195,0.76065,0.21665,0.40535,0.378,0.21055,0.3607,0.42875
3136,0.17655,0.0604,0.76305,0.2184,0.4023,0.3793,0.2168,0.35885,0.42435
3156,0.1757,0.0637,0.7606,0.21515,0.39385,0.391,0.21365,0.3592,0.42715
3176,0.1823,0.06245,0.75525,0.2213,0.3971,0.3816,0.21255,0.36495,0.4225
3196,0.1826,0.062,0.7554,0.2208,0.3983,0.3809,0.2156,0.3605,0.4239
3216,0.1824,0.06515,0.75245,0.22025,0.39505,0.3847,0.21675,0.36075,0.4225
3236,0.1838,0.0619,0.7543,0.22105,0.40165,0.3773,0.2184,0.35935,0.42225
3256,0.1847,0.06115,0.75415,0.2209,0.40615,0.37295,0.21555,0.35965,0.4248
3276,0.18145,0.06095,0.7576,0.2192,0.4015,0.3793,0.21815,0.35925,0.4226
3296,0.1888,0.06265,0.74855,0.223,0.40285,0.37415,0.2132,0.36165,0.42515
3316,0.1889,0.06065,0.75045,0.2243,0.40215,0.37355,0.21395,0.35425,0.4318
3336,0.1886,0.06485,0.74655,0.22405,0.3987,0.37725,0.2247,0.3535,0.4218
3356,0.18695,0.06335,0.7497,0.22835,0.3983,0.37335,0.22375,0.35635,0.4199
3376,0.19235,0.0615,0.74615,0.22765,0.39885,0.3735,0.223,0.3541,0.4229
3396,0.19215,0.06265,0.7452,0.2239,0.4002,0.3759,0.22325,0.36135,0.4154
3416,0.19915,0.0627,0.73815,0.22935,0.3938,0.37685,0.2239,0.3521,0.424
3436,0.1864,0.0628,0.7508,0.23055,0.3946,0.37485,0.2271,0.35375,0.41915
3456,0.18505,0.0612,0.75375,0.2317,0.3923,0.376,0.2219,0.35875,0.41935
3476,0.18815,0.06395,0.7479,0.2344,0.395,0.3706,0.22685,0.3517,0.42145
3496,0.19185,0.06235,0.7458,0.234,0.3912,0.3748,0.2319,0.3536,0.4145
3516,0.1919,0.06135,0.74675,0.2332,0.39465,0.37215,0.2303,0.35495,0.41475
3536,0.19255,0.06155,0.7459,0.23505,0.3987,0.36625,0.23405,0.3542,0.41175
3556,0.19945,0.06035,0.7402,0.23145,0.39585,0.3727,0.22555,0.3549,0.41955
3576,0.1947,0.06165,0.74365,0.2383,0.38665,0.37505,0.22835,0.35265,0.419
3596,0.20105,0.0588,0.74015,0.2398,0.3914,0.3688,0.2341,0.35045,0.41545
3616,0.20075,0.0613,0.73795,0.2432,0.38985,0.36695,0.2297,0.34875,0.42155
3636,0.2,0.06315,0.73685,0.2378,0.39505,0.36715,0.2371,0.3447,0.4182
3656,0.19945,0.061,0.73955,0.23785,0.39285,0.3693,0.23485,0.35165,0.4135
3676,0.2043,0.06195,0.73375,0.2355,0.3988,0.3657,0.23325,0.35,0.41675
3696,0.2033,0.06305,0.73365,0.23945,0.3958,0.36475,0.23945,0.34575,0.4148
3716,0.20715,0.05955,0.7333,0.245,0.3854,0.3696,0.2368,0.3492,0.414
3736,0.20845,0.0628,0.72875,0.2445,0.39145,0.36405,0.2347,0.34325,0.42205
3756,0.2045,0.0609,0.7346,0.24715,0.38905,0.3638,0.23665,0.35025,0.4131
3776,0.2108,0.06235,0.72685,0.24825,0.3858,0.36595,0.241,0.34715,0.41185
3796,0.2096,0.06205,0.72835,0.2478,0.3843,0.3679,0.2376,0.34705,0.41535
3816,0.20895,0.0607,0.73035,0.2487,0.3776,0.3737,0.2389,0.3478,0.4133
