time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.05375,0.0191,0.92715,0.109,0.4668,0.4242,0.098,0.42485,0.47715
36,0.0612,0.0274,0.9114,0.10865,0.52675,0.3646,0.10425,0.42025,0.4755
56,0.0587,0.04845,0.89285,0.1207,0.57905,0.30025,0.105,0.42105,0.47395
76,0.06585,0.0687,0.86545,0.13175,0.6179,0.25035,0.10615,0.4221,0.47175
96,0.0669,0.10015,0.83295,0.13795,0.663,0.19905,0.1037,0.4171,0.4792
116,0.07685,0.13405,0.7891,0.1441,0.69725,0.15865,0.1091,0.4207,0.4702
136,0.08395,0.1776,0.73845,0.1581,0.72525,0.11665,0.1133,0.4115,0.4752
156,0.0937,0.21065,0.69565,0.1633,0.7458,0.0909,0.12215,0.39995,0.4779
176,0.1057,0.26425,0.63005,0.17335,0.76585,0.0608,0.1304,0.40205,0.46755
196,0.1232,0.30235,0.57445,0.1833,0.77975,0.03695,0.1369,0.3966,0.4665
216,0.135,0.35195,0.51305,0.1936,0.7822,0.0242,0.14355,0.39135,0.4651
236,0.14345,0.398,0.45855,0.20195,0.78275,0.0153,0.1612,0.38895,0.44985
256,0.16025,0.44235,0.3974,0.21565,0.7687,0.01565,0.16815,0.3799,0.45195
276,0.1746,0.4782,0.3472,0.2225,0.7573,0.0202,0.1785,0.3771,0.4444
296,0.1904,0.52105,0.28855,0.23605,0.73245,0.0315,0.1929,0.3712,0.4359
316,0.21145,0.54755,0.241,0.2491,0.70315,0.04775,0.20675,0.3658,0.42745
336,0.2195,0.5912,0.1893,0.26075,0.66775,0.0715,0.2216,0.3575,0.4209
356,0.24155,0.61055,0.1479,0.2692,0.62985,0.10095,0.2341,0.35315,0.41275
376,0.2482,0.6424,0.1094,0.27915,0.58515,0.1357,0.2522,0.3422,0.4056
396,0.27255,0.6513,0.07615,0.28335,0.5475,0.16915,0.26675,0.33575,0.3975
416,0.28835,0.6612,0.05045,0.29875,0.4947,0.20655,0.2775,0.3303,0.3922
436,0.30725,0.6596,0.03315,0.3027,0.451,0.2463,0.29185,0.32435,0.3838
456,0.31675,0.6608,0.02245,0.3116,0.4001,0.2883,0.30235,0.3196,0.37805
476,0.3307,0.6545,0.0148,0.32295,0.34965,0.3274,0.3161,0.3155,0.3684
496,0.3409,0.6445,0.0146,0.3297,0.3,0.3703,0.3303,0.30715,0.36255
516,0.3534,0.62435,0.02225,0.33605,0.25375,0.4102,0.34235,0.3015,0.35615
536,0.3588,0.60185,0.03935,0.3408,0.2129,0.4463,0.3569,0.2937,0.3494
556,0.3707,0.5739,0.0554,0.34795,0.172,0.48005,0.35595,0.28835,0.3557
576,0.37355,0.55125,0.0752,0.35255,0.13105,0.5164,0.373,0.28675,0.34025
596,0.3856,0.5068,0.1076,0.35305,0.10335,0.5436,0.38395,0.27615,0.3399
616,0.39235,0.4651,0.14255,0.3576,0.074,0.5684,0.38535,0.2824,0.33225
636,0.39545,0.4287,0.17585,0.3681,0.05305,0.57885,0.39905,0.27895,0.322
656,0.3984,0.3919,0.2097,0.3626,0.0361,0.6013,0.3964,0.2714,0.3322
676,0.39535,0.3516,0.25305,0.36685,0.02655,0.6066,0.40225,0.26795,0.3298
