time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.18185,0.8135,0.00465,0.16855,0.40075,0.4307,0.16735,0.4067,0.42595
36,0.18695,0.8079,0.00515,0.18675,0.3754,0.43785,0.18395,0.39665,0.4194
56,0.20525,0.7886,0.00615,0.1975,0.3605,0.442,0.1965,0.3941,0.4094
76,0.2238,0.7688,0.0074,0.212,0.3525,0.4355,0.21785,0.38505,0.3971
96,0.2398,0.75325,0.00695,0.22825,0.332,0.43975,0.23575,0.3736,0.39065
116,0.25475,0.7363,0.00895,0.2376,0.32345,0.43895,0.2433,0.3757,0.381
136,0.26145,0.7284,0.01015,0.24945,0.3173,0.43325,0.2582,0.36,0.3818
156,0.2683,0.7206,0.0111,0.26165,0.3032,0.43515,0.26865,0.3566,0.37475
176,0.2949,0.6919,0.0132,0.26955,0.29055,0.4399,0.28205,0.35095,0.367
196,0.2982,0.6871,0.0147,0.29205,0.2747,0.43325,0.2982,0.3515,0.3503
216,0.3179,0.6664,0.0157,0.30715,0.26245,0.4304,0.30925,0.3404,0.35035
236,0.31915,0.6604,0.02045,0.31515,0.2493,0.43555,0.3182,0.336,0.3458
256,0.3364,0.64395,0.01965,0.3222,0.2454,0.4324,0.3328,0.3317,0.3355
276,0.34915,0.63,0.02085,0.3344,0.2324,0.4332,0.3438,0.32505,0.33115
296,0.36055,0.61415,0.0253,0.34215,0.22445,0.4334,0.35405,0.32095,0.325
316,0.36465,0.6099,0.02545,0.3564,0.2096,0.434,0.36675,0.31615,0.3171
336,0.38065,0.5909,0.02845,0.3693,0.19675,0.43395,0.384,0.31135,0.30465
356,0.3893,0.57925,0.03145,0.37315,0.18665,0.4402,0.39255,0.30375,0.3037
376,0.3988,0.56665,0.03455,0.3832,0.1825,0.4343,0.40045,0.2987,0.30085
396,0.41345,0.5485,0.03805,0.39825,0.1707,0.43105,0.39915,0.3045,0.29635
416,0.42025,0.54025,0.0395,0.4048,0.1655,0.4297,0.4138,0.2978,0.2884
436,0.42835,0.526,0.04565,0.4094,0.15575,0.43485,0.4275,0.2888,0.2837
456,0.43305,0.5219,0.04505,0.42525,0.141,0.43375,0.44095,0.2853,0.27375
476,0.4454,0.5076,0.047,0.4282,0.1382,0.4336,0.4461,0.276,0.2779
496,0.4544,0.49555,0.05005,0.4408,0.13095,0.42825,0.4552,0.2735,0.2713
516,0.4693,0.4781,0.0526,0.45,0.1223,0.4277,0.46845,0.2726,0.25895
536,0.4684,0.47515,0.05645,0.4584,0.11425,0.42735,0.47735,0.2643,0.25835
556,0.48095,0.4575,0.06155,0.45895,0.11525,0.4258,0.47885,0.2637,0.25745
576,0.4894,0.44735,0.06325,0.4724,0.10105,0.42655,0.4872,0.2607,0.2521
596,0.4964,0.43545,0.06815,0.4844,0.09635,0.41925,0.4971,0.2551,0.2478
616,0.505,0.4244,0.0706,0.49345,0.08785,0.4187,0.50785,0.24695,0.2452
636,0.5129,0.4148,0.0723,0.4927,0.0849,0.4224,0.51945,0.2438,0.23675
656,0.51775,0.4032,0.07905,0.5047,0.0787,0.4166,0.5216,0.2399,0.2385
676,0.5169,0.39845,0.08465,0.50645,0.0715,0.42205,0.52955,0.2399,0.23055
696,0.52495,0.38955,0.0855,0.51625,0.06915,0.4146,0.53585,0.23445,0.2297
716,0.53835,0.3734,0.08825,0.51645,0.06495,0.4186,0.54815,0.23065,0.2212
736,0.53915,0.3678,0.09305,0.52815,0.0618,0.41005,0.54385,0.2328,0.22335
756,0.5501,0.3539,0.096,0.53655,0.05835,0.4051,0.55395,0.2247,0.22135
776,0.55055,0.34985,0.0996,0.5432,0.0515,0.4053,0.5594,0.22765,0.21295
796,0.56335,0.3338,0.10285,0.54735,0.04755,0.4051,0.57135,0.2189,0.20975
816,0.5644,0.3284,0.1072,0.54425,0.0453,0.41045,0.57605,0.21885,0.2051
836,0.5734,0.3117,0.1149,0.5581,0.04215,0.39975,0.5811,0.2125,0.2064
856,0.5807,0.30505,0.11425,0.5579,0.03855,0.40355,0.57745,0.219,0.20355
876,0.5836,0.29955,0.11685,0.57145,0.03455,0.394,0.5855,0.21075,0.20375
896,0.59115,0.2897,0.11915,0.5763,0.0304,0.3933,0.59795,0.20675,0.1953
916,0.5945,0.28095,0.12455,0.57995,0.02945,0.3906,0.59885,0.2074,0.19375
936,0.60105,0.2711,0.12785,0.5774,0.02665,0.39595,0.60025,0.20775,0.192
956,0.6074,0.25995,0.13265,0.5881,0.02365,0.38825,0.60495,0.2043,0.19075
976,0.60295,0.26225,0.1348,0.59005,0.02465,0.3853,0.6147,0.2026,0.1827
996,0.6118,0.24875,0.13945,0.59875,0.01905,0.3822,0.6155,0.2042,0.1803
1016,0.61465,0.24095,0.1444,0.6008,0.0169,0.3823,0.6232,0.19725,0.17955
1036,0.6219,0.2355,0.1426,0.60255,0.0153,0.38215,0.6255,0.1953,0.1792
1056,0.62595,0.2245,0.14955,0.6107,0.0147,0.3746,0.62625,0.19395,0.1798
1076,0.62105,0.22285,0.1561,0.6126,0.01435,0.37305,0.6306,0.19255,0.17685
1096,0.6255,0.2152,0.1593,0.61545,0.01385,0.3707,0.6392,0.1884,0.1724
1116,0.63135,0.20315,0.1655,0.62125,0.01275,0.366,0.6445,0.18545,0.17005
1136,0.63785,0.1938,0.16835,0.62815,0.0122,0.35965,0.6467,0.18695,0.16635
1156,0.63775,0.19425,0.168,0.6307,0.01035,0.35895,0.6538,0.18145,0.16475
1176,0.6449,0.18235,0.17275,0.6283,0.0105,0.3612,0.64845,0.1901,0.16145
1196,0.6438,0.18165,0.17455,0.63455,0.0094,0.35605,0.652,0.1875,0.1605
1216,0.647,0.17425,0.17875,0.63195,0.01085,0.3572,0.6555,0.18545,0.15905
1236,0.65395,0.1673,0.17875,0.63885,0.01175,0.3494,0.66635,0.1768,0.15685
1256,0.65625,0.16125,0.1825,0.64565,0.0097,0.34465,0.65815,0.1848,0.15705
1276,0.65165,0.16085,0.1875,0.64625,0.01135,0.3424,0.66215,0.1796,0.15825
1296,0.66295,0.1504,0.18665,0.65095,0.0119,0.33715,0.6683,0.17515,0.15655
1316,0.6591,0.14325,0.19765,0.65545,0.0109,0.33365,0.66975,0.18015,0.1501
1336,0.66315,0.141,0.19585,0.6509,0.01105,0.33805,0.6668,0.17625,0.15695
1356,0.6639,0.13405,0.20205,0.6584,0.01245,0.32915,0.68015,0.17065,0.1492
1376,0.66665,0.1299,0.20345,0.6579,0.01325,0.32885,0.6777,0.171,0.1513
1396,0.6695,0.1268,0.2037,0.66095,0.01305,0.326,0.6789,0.1694,0.1517
1416,0.66845,0.1222,0.20935,0.65935,0.0146,0.32605,0.67515,0.1703,0.15455
1436,0.66555,0.1155,0.21895,0.66585,0.0173,0.31685,0.68015,0.16765,0.1522
1456,0.6706,0.1071,0.2223,0.6653,0.01825,0.31645,0.6857,0.1715,0.1428
1476,0.67945,0.1071,0.21345,0.6676,0.02035,0.31205,0.6827,0.17005,0.14725
1496,0.67945,0.10115,0.2194,0.6753,0.0187,0.306,0.6913,0.1644,0.1443
1516,0.6718,0.10035,0.22785,0.6785,0.02125,0.30025,0.68985,0.16395,0.1462
1536,0.67895,0.09385,0.2272,0.6774,0.0213,0.3013,0.69585,0.1634,0.14075
1556,0.6826,0.0889,0.2285,0.67675,0.0263,0.29695,0.69435,0.16455,0.1411
1576,0.6788,0.0906,0.2306,0.67205,0.0282,0.29975,0.69275,0.1668,0.14045
1596,0.6787,0.08675,0.23455,0.68215,0.02965,0.2882,0.7004,0.1582,0.1414
1616,0.68035,0.0784,0.24125,0.68135,0.03155,0.2871,0.69255,0.16555,0.1419
1636,0.6826,0.07845,0.23895,0.68215,0.032,0.28585,0.6943,0.16405,0.14165
1656,0.6841,0.0721,0.2438,0.6843,0.03515,0.28055,0.6964,0.1639,0.1397
1676,0.6893,0.06935,0.24135,0.6853,0.0371,0.2776,0.6974,0.16235,0.14025
1696,0.68785,0.06615,0.246,0.689,0.03815,0.27285,0.706,0.15915,0.13485
1716,0.6855,0.0634,0.2511,0.6864,0.03995,0.27365,0.7006,0.15955,0.13985
1736,0.6846,0.064,0.2514,0.6876,0.0412,0.2712,0.69905,0.1606,0.14035
1756,0.69025,0.05805,0.2517,0.69915,0.0421,0.25875,0.7019,0.1643,0.1338
1776,0.6952,0.0562,0.2486,0.6908,0.0464,0.2628,0.7036,0.1592,0.1372
1796,0.68325,0.0568,0.25995,0.6872,0.05105,0.26175,0.70845,0.159,0.13255
1816,0.6919,0.05345,0.25465,0.694,0.05245,0.25355,0.7031,0.1592,0.1377
1836,0.6866,0.04975,0.26365,0.69035,0.05655,0.2531,0.703,0.162,0.135
1856,0.69225,0.0455,0.26225,0.69935,0.0569,0.24375,0.7024,0.16,0.1376
1876,0.6956,0.0445,0.2599,0.69835,0.05885,0.2428,0.70415,0.1587,0.13715
1896,0.7017,0.04095,0.25735,0.6972,0.0593,0.2435,0.70865,0.15615,0.1352
1916,0.69325,0.04035,0.2664,0.7015,0.06265,0.23585,0.7067,0.1544,0.1389
1936,0.699,0.03655,0.26445,0.69325,0.07005,0.2367,0.70615,0.1587,0.13515
1956,0.69865,0.03465,0.2667,0.70115,0.0686,0.23025,0.70845,0.1554,0.13615
1976,0.698,0.0339,0.2681,0.70155,0.07175,0.2267,0.7074,0.1545,0.1381
1996,0.70335,0.0336,0.26305,0.7016,0.0733,0.2251,0.7001,0.1607,0.1392
2016,0.6968,0.03225,0.27095,0.699,0.07775,0.22325,0.7105,0.15825,0.13125
2036,0.69585,0.0307,0.27345,0.70645,0.0744,0.21915,0.70945,0.1565,0.13405
2056,0.6984,0.02965,0.27195,0.70605,0.079,0.21495,0.7149,0.1538,0.1313
2076,0.6961,0.0285,0.2754,0.70805,0.07825,0.2137,0.709,0.15705,0.13395
2096,0.69275,0.02675,0.2805,0.70415,0.0848,0.21105,0.71575,0.157,0.12725
2116,0.6989,0.02605,0.27505,0.70515,0.0906,0.20425,0.7091,0.15335,0.13755
2136,0.699,0.0253,0.2757,0.71075,0.09065,0.1986,0.71585,0.151,0.13315
2156,0.6971,0.02195,0.28095,0.7087,0.08915,0.20215,0.70895,0.1544,0.13665
2176,0.7016,0.0238,0.2746,0.7069,0.09825,0.19485,0.709,0.15615,0.13485
2196,0.69695,0.02395,0.2791,0.7097,0.099,0.1913,0.7105,0.15555,0.13395
2216,0.70225,0.023,0.27475,0.7094,0.10005,0.19055,0.713,0.1545,0.1325
2236,0.7022,0.0185,0.2793,0.71215,0.1052,0.18265,0.7103,0.1568,0.1329
2256,0.6986,0.02055,0.28085,0.7126,0.10645,0.18095,0.71,0.158,0.132
2276,0.7005,0.02205,0.27745,0.70815,0.1096,0.18225,0.7126,0.15335,0.13405
2296,0.7012,0.02005,0.27875,0.7118,0.1125,0.1757,0.71465,0.1523,0.13305
2316,0.7038,0.0194,0.2768,0.71435,0.1127,0.17295,0.70775,0.15755,0.1347
2336,0.6983,0.0215,0.2802,0.7084,0.11845,0.17315,0.716,0.1512,0.1328
2356,0.69825,0.021,0.28075,0.7155,0.11715,0.16735,0.718,0.1525,0.1295
2376,0.69915,0.0187,0.28215,0.7141,0.1215,0.1644,0.7158,0.15145,0.13275
2396,0.69875,0.018,0.28325,0.7086,0.12645,0.16495,0.7228,0.14225,0.13495
2416,0.70755,0.0191,0.27335,0.7148,0.1235,0.1617,0.71475,0.14855,0.1367
2436,0.7001,0.01745,0.28245,0.7135,0.1278,0.1587,0.7199,0.1469,0.1332
2456,0.7017,0.0188,0.2795,0.71415,0.13005,0.1558,0.7106,0.15395,0.13545
2476,0.7005,0.01745,0.28205,0.71615,0.13225,0.1516,0.71945,0.14475,0.1358
2496,0.70145,0.0185,0.28005,0.71595,0.1365,0.14755,0.7152,0.15145,0.13335
2516,0.70375,0.01765,0.2786,0.71115,0.14025,0.1486,0.71885,0.1479,0.13325
2536,0.70105,0.01935,0.2796,0.72095,0.1391,0.13995,0.71685,0.1446,0.13855
2556,0.70415,0.01955,0.2763,0.7167,0.1426,0.1407,0.7199,0.1507,0.1294
2576,0.7056,0.02025,0.27415,0.71775,0.1454,0.13685,0.72035,0.14505,0.1346
2596,0.69915,0.0201,0.28075,0.7231,0.14425,0.13265,0.72135,0.1479,0.13075
2616,0.7018,0.01905,0.27915,0.72255,0.14805,0.1294,0.717,0.1463,0.1367
2636,0.70585,0.01895,0.2752,0.7224,0.151,0.1266,0.7164,0.14385,0.13975
2656,0.70385,0.01875,0.2774,0.71695,0.15245,0.1306,0.71495,0.1478,0.13725
2676,0.7081,0.02135,0.27055,0.71765,0.15865,0.1237,0.7203,0.14245,0.13725
2696,0.7058,0.0223,0.2719,0.71675,0.1583,0.12495,0.71435,0.15275,0.1329
2716,0.70465,0.02315,0.2722,0.7218,0.15545,0.12275,0.7259,0.14435,0.12975
2736,0.6997,0.02445,0.27585,0.71425,0.1635,0.12225,0.7147,0.14775,0.13755
2756,0.70945,0.0223,0.26825,0.7282,0.1565,0.1153,0.7187,0.1493,0.132
2776,0.70885,0.02265,0.2685,0.7233,0.1667,0.11,0.7186,0.14775,0.13365
2796,0.7072,0.02285,0.26995,0.72615,0.1658,0.10805,0.7231,0.1472,0.1297
2816,0.7046,0.02505,0.27035,0.729,0.1661,0.1049,0.7205,0.14485,0.13465
2836,0.71075,0.02435,0.2649,0.72875,0.16535,0.1059,0.71735,0.14755,0.1351
2856,0.7115,0.02815,0.26035,0.7206,0.17205,0.10735,0.7212,0.1451,0.1337
