time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.0587,0.0243,0.917,0.0952,0.42175,0.48305,0.09915,0.42865,0.4722
36,0.0552,0.02285,0.92195,0.0953,0.41665,0.48805,0.09405,0.4367,0.46925
56,0.05555,0.02515,0.9193,0.0942,0.4176,0.4882,0.09925,0.42695,0.4738
76,0.05485,0.0275,0.91765,0.09845,0.4083,0.49325,0.1016,0.42555,0.47285
96,0.06005,0.0265,0.91345,0.09755,0.4088,0.49365,0.09685,0.431,0.47215
116,0.06075,0.0322,0.90705,0.0916,0.4136,0.4948,0.10055,0.42805,0.4714
136,0.058,0.0305,0.9115,0.0964,0.4136,0.49,0.10025,0.4246,0.47515
156,0.0567,0.03185,0.91145,0.0955,0.41295,0.49155,0.1011,0.42025,0.47865
176,0.05835,0.03075,0.9109,0.0982,0.41675,0.48505,0.09765,0.41985,0.4825
196,0.06085,0.03025,0.9089,0.09655,0.41215,0.4913,0.0982,0.4212,0.4806
216,0.06025,0.03255,0.9072,0.1015,0.4077,0.4908,0.1001,0.42145,0.47845
236,0.06155,0.03165,0.9068,0.09805,0.40715,0.4948,0.0972,0.4238,0.479
256,0.0625,0.03355,0.90395,0.09675,0.4146,0.48865,0.09905,0.4205,0.48045
276,0.0581,0.0345,0.9074,0.09725,0.41345,0.4893,0.1001,0.41835,0.48155
296,0.05885,0.03555,0.9056,0.0969,0.40935,0.49375,0.1018,0.4239,0.4743
316,0.0618,0.03585,0.90235,0.1006,0.4117,0.4877,0.1028,0.415,0.4822
336,0.0626,0.038,0.8994,0.0962,0.40965,0.49415,0.1001,0.41495,0.48495
356,0.06095,0.0397,0.89935,0.1003,0.4117,0.488,0.10375,0.417,0.47925
376,0.06265,0.03935,0.898,0.098,0.41535,0.48665,0.10535,0.41195,0.4827
396,0.0636,0.03875,0.89765,0.1053,0.40475,0.48995,0.0994,0.42455,0.47605
416,0.0641,0.03985,0.89605,0.10255,0.403,0.49445,0.1055,0.42205,0.47245
436,0.0669,0.04195,0.89115,0.1061,0.40655,0.48735,0.10875,0.413,0.47825
456,0.0679,0.04205,0.89005,0.1024,0.41675,0.48085,0.1001,0.41375,0.48615
476,0.0682,0.04435,0.88745,0.1072,0.4048,0.488,0.10725,0.41545,0.4773
496,0.06455,0.04325,0.8922,0.10645,0.40815,0.4854,0.1005,0.41885,0.48065
