time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.0642,0.0212,0.9146,0.10335,0.41375,0.4829,0.10295,0.42905,0.468
36,0.0631,0.0217,0.9152,0.0998,0.42115,0.47905,0.10455,0.42855,0.4669
56,0.0656,0.02555,0.90885,0.10575,0.4224,0.47185,0.1017,0.4288,0.4695
76,0.06315,0.02765,0.9092,0.10445,0.43335,0.4622,0.10075,0.4313,0.46795
96,0.0614,0.0274,0.9112,0.1044,0.44005,0.45555,0.10415,0.41985,0.476
116,0.0646,0.0272,0.9082,0.1037,0.4493,0.447,0.1003,0.4215,0.4782
136,0.0636,0.02865,0.90775,0.1079,0.4393,0.4528,0.0988,0.4255,0.4757
156,0.066,0.02785,0.90615,0.1068,0.44945,0.44375,0.1,0.42535,0.47465
176,0.06415,0.0309,0.90495,0.10845,0.4579,0.43365,0.10185,0.42725,0.4709
196,0.06435,0.0344,0.90125,0.11255,0.4544,0.43305,0.10565,0.4198,0.47455
216,0.06595,0.0333,0.90075,0.10595,0.46625,0.4278,0.09965,0.42105,0.4793
236,0.06465,0.0349,0.90045,0.1087,0.4645,0.4268,0.105,0.4213,0.4737
256,0.06655,0.0377,0.89575,0.1096,0.47105,0.41935,0.10455,0.4147,0.48075
276,0.06905,0.03615,0.8948,0.10625,0.48275,0.411,0.1004,0.4244,0.4752
296,0.06885,0.03905,0.8921,0.11295,0.4802,0.40685,0.1053,0.4155,0.4792
316,0.0683,0.0387,0.893,0.1122,0.48325,0.40455,0.1061,0.42855,0.46535
336,0.07105,0.0427,0.88625,0.11405,0.4859,0.40005,0.1039,0.4204,0.4757
356,0.0667,0.0439,0.8894,0.1141,0.49345,0.39245,0.10485,0.42005,0.4751
376,0.06715,0.04345,0.8894,0.1149,0.49495,0.39015,0.1075,0.41875,0.47375
396,0.07225,0.0444,0.88335,0.1122,0.501,0.3868,0.10975,0.4136,0.47665
416,0.0726,0.0449,0.8825,0.11555,0.49815,0.3863,0.10965,0.4129,0.47745
436,0.07105,0.04965,0.8793,0.11815,0.50625,0.3756,0.109,0.4117,0.4793
456,0.074,0.0503,0.8757,0.11705,0.5056,0.37735,0.11425,0.41525,0.4705
476,0.0704,0.0555,0.8741,0.12335,0.51065,0.366,0.10865,0.4198,0.47155
496,0.0719,0.05295,0.87515,0.11935,0.5168,0.36385,0.11265,0.4077,0.47965
516,0.07925,0.0533,0.86745,0.1211,0.5217,0.3572,0.1106,0.41145,0.47795
536,0.0784,0.05555,0.86605,0.12625,0.5287,0.34505,0.112,0.4137,0.4743
556,0.07755,0.0567,0.86575,0.12735,0.52475,0.3479,0.11295,0.41245,0.4746
576,0.0754,0.0585,0.8661,0.1237,0.528,0.3483,0.1162,0.40685,0.47695
596,0.0786,0.06015,0.86125,0.13375,0.52725,0.339,0.1165,0.412,0.4715
616,0.07955,0.05955,0.8609,0.1295,0.5396,0.3309,0.1122,0.41445,0.47335
636,0.0797,0.0619,0.8584,0.12935,0.54265,0.328,0.11765,0.40835,0.474
656,0.08185,0.07005,0.8481,0.1324,0.5407,0.3269,0.11995,0.40875,0.4713
676,0.0817,0.0666,0.8517,0.1352,0.5422,0.3226,0.11845,0.40715,0.4744
696,0.083,0.06755,0.84945,0.13185,0.54775,0.3204,0.1207,0.4092,0.4701
716,0.08615,0.0722,0.84165,0.13885,0.54785,0.3133,0.12145,0.41045,0.4681
736,0.08745,0.07055,0.842,0.1382,0.553,0.3088,0.11905,0.40605,0.4749
756,0.08855,0.07385,0.8376,0.1399,0.5482,0.3119,0.12545,0.41065,0.4639
776,0.08855,0.0737,0.83775,0.1429,0.56165,0.29545,0.12305,0.40565,0.4713
796,0.09095,0.0771,0.83195,0.1459,0.5602,0.2939,0.1271,0.4026,0.4703
816,0.09115,0.07955,0.8293,0.1479,0.563,0.2891,0.1302,0.4041,0.4657
836,0.09525,0.08465,0.8201,0.1474,0.567,0.2856,0.12555,0.40115,0.4733
856,0.0986,0.08625,0.81515,0.15165,0.565,0.28335,0.1245,0.40465,0.47085
876,0.10315,0.08265,0.8142,0.14475,0.5767,0.27855,0.1308,0.40855,0.46065
896,0.1023,0.0859,0.8118,0.1507,0.57875,0.27055,0.1357,0.3958,0.4685
916,0.1023,0.08815,0.80955,0.15255,0.57535,0.2721,0.1351,0.39855,0.46635
936,0.10355,0.09235,0.8041,0.16045,0.57155,0.268,0.13665,0.3999,0.46345
956,0.10445,0.0934,0.80215,0.16045,0.5665,0.27305,0.1376,0.39565,0.46675
976,0.109,0.09365,0.79735,0.16625,0.5775,0.25625,0.14545,0.3918,0.46275
996,0.1078,0.09855,0.79365,0.1613,0.58265,0.25605,0.138,0.3948,0.4672
1016,0.1095,0.0927,0.7978,0.16565,0.581,0.25335,0.13865,0.3984,0.46295
1036,0.1111,0.0989,0.79,0.162,0.5836,0.2544,0.14415,0.38975,0.4661
1056,0.119,0.105,0.776,0.16,0.59105,0.24895,0.1475,0.39095,0.46155
1076,0.1159,0.10275,0.78135,0.16885,0.5897,0.24145,0.14645,0.3885,0.46505
1096,0.11855,0.1045,0.77695,0.1741,0.58185,0.24405,0.151,0.393,0.456
1116,0.1207,0.1047,0.7746,0.16955,0.59455,0.2359,0.14895,0.38805,0.463
1136,0.1223,0.1108,0.7669,0.177,0.58715,0.23585,0.1494,0.3868,0.4638
1156,0.1236,0.1082,0.7682,0.18135,0.58725,0.2314,0.15495,0.38555,0.4595
1176,0.1239,0.10905,0.76705,0.18445,0.58945,0.2261,0.1531,0.3912,0.4557
1196,0.1311,0.1137,0.7552,0.18215,0.5944,0.22345,0.1603,0.38655,0.45315
1216,0.12945,0.1135,0.75705,0.18735,0.59105,0.2216,0.16125,0.3863,0.45245
1236,0.13275,0.11395,0.7533,0.183,0.59795,0.21905,0.16355,0.376,0.46045
1256,0.1349,0.1196,0.7455,0.1868,0.59525,0.21795,0.1662,0.38045,0.45335
1276,0.13915,0.1209,0.73995,0.19285,0.59645,0.2107,0.16455,0.3808,0.45465
1296,0.1409,0.1151,0.744,0.1942,0.5961,0.2097,0.16425,0.3809,0.45485
1316,0.1433,0.12425,0.73245,0.19945,0.59205,0.2085,0.1736,0.3737,0.4527
1336,0.1486,0.12285,0.72855,0.19665,0.5976,0.20575,0.1763,0.3737,0.45
1356,0.14645,0.12485,0.7287,0.19805,0.6034,0.19855,0.1745,0.37255,0.45295
1376,0.15675,0.12425,0.719,0.20255,0.59305,0.2044,0.17685,0.37815,0.445
1396,0.15285,0.12195,0.7252,0.2038,0.60355,0.19265,0.18185,0.36865,0.4495
1416,0.1542,0.13065,0.71515,0.2087,0.6023,0.189,0.183,0.37215,0.44485
1436,0.15945,0.1337,0.70685,0.21115,0.59785,0.191,0.1841,0.367,0.4489
1456,0.158,0.13215,0.70985,0.20845,0.6046,0.18695,0.1856,0.36555,0.44885
1476,0.16355,0.13215,0.7043,0.21365,0.60005,0.1863,0.1905,0.36875,0.44075
1496,0.1641,0.13605,0.69985,0.218,0.60295,0.17905,0.19035,0.366,0.44365
1516,0.1688,0.1397,0.6915,0.22805,0.59275,0.1792,0.1956,0.36435,0.44005
1536,0.17205,0.1403,0.68765,0.2292,0.59285,0.17795,0.19875,0.3597,0.44155
1556,0.1743,0.13615,0.68955,0.22195,0.60225,0.1758,0.1996,0.36055,0.43985
1576,0.1738,0.1391,0.6871,0.2281,0.5971,0.1748,0.2053,0.3596,0.4351
1596,0.1758,0.1405,0.6837,0.23595,0.59485,0.1692,0.2029,0.3554,0.4417
1616,0.1829,0.1402,0.6769,0.23535,0.5967,0.16795,0.2086,0.3504,0.441
1636,0.18215,0.14555,0.6723,0.23905,0.5969,0.16405,0.21155,0.3505,0.43795
1656,0.18405,0.1466,0.66935,0.23885,0.5943,0.16685,0.2122,0.3501,0.4377
1676,0.19,0.14625,0.66375,0.243,0.5978,0.1592,0.2127,0.3549,0.4324
1696,0.1916,0.14715,0.66125,0.2437,0.59575,0.16055,0.21585,0.3456,0.43855
1716,0.1936,0.15275,0.65365,0.2481,0.5952,0.1567,0.22055,0.3425,0.43695
1736,0.19895,0.15145,0.6496,0.25295,0.5933,0.15375,0.22805,0.3463,0.42565
1756,0.2052,0.15245,0.64235,0.25925,0.58735,0.1534,0.23325,0.34435,0.4224
1776,0.20655,0.15695,0.6365,0.257,0.59215,0.15085,0.2253,0.34655,0.42815
1796,0.21345,0.1536,0.63295,0.26055,0.58925,0.1502,0.2305,0.3438,0.4257
1816,0.21395,0.15205,0.634,0.26775,0.5913,0.14095,0.23695,0.3404,0.42265
1836,0.21525,0.15425,0.6305,0.2685,0.58655,0.14495,0.23955,0.3406,0.41985
1856,0.22185,0.16055,0.6176,0.27415,0.58285,0.143,0.241,0.32965,0.42935
1876,0.22235,0.16265,0.615,0.2682,0.59015,0.14165,0.2421,0.332,0.4259
1896,0.2224,0.16285,0.61475,0.27435,0.58685,0.1388,0.2449,0.3348,0.4203
1916,0.2242,0.16905,0.60675,0.2811,0.5839,0.135,0.2523,0.32755,0.42015
1936,0.22935,0.1603,0.61035,0.277,0.58915,0.13385,0.2502,0.32965,0.42015
1956,0.23475,0.15985,0.6054,0.28685,0.58505,0.1281,0.2536,0.33015,0.41625
1976,0.23715,0.163,0.59985,0.28705,0.57565,0.1373,0.2539,0.32995,0.41615
1996,0.2344,0.1653,0.6003,0.28725,0.58445,0.1283,0.26065,0.3262,0.41315
2016,0.23875,0.16715,0.5941,0.28655,0.58755,0.1259,0.2675,0.32025,0.41225
2036,0.2513,0.1673,0.5814,0.30065,0.57355,0.1258,0.27045,0.315,0.41455
2056,0.2438,0.16805,0.58815,0.29975,0.57525,0.125,0.27255,0.31585,0.4116
