time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1371,0.41995,0.44295,0.15035,0.41015,0.4395,0.19635,0.7954,0.00825
36,0.14305,0.4109,0.44605,0.1572,0.40015,0.44265,0.2063,0.78475,0.00895
56,0.15095,0.4065,0.44255,0.169,0.39235,0.43865,0.21055,0.7797,0.00975
76,0.15975,0.39355,0.4467,0.17995,0.39065,0.4294,0.22045,0.7697,0.00985
96,0.1662,0.39455,0.43925,0.1811,0.398,0.4209,0.22145,0.76695,0.0116
116,0.16815,0.39065,0.4412,0.1911,0.39165,0.41725,0.229,0.75935,0.01165
136,0.1808,0.3751,0.4441,0.1999,0.3911,0.409,0.2355,0.7541,0.0104
156,0.1774,0.3719,0.4507,0.20745,0.38665,0.4059,0.24335,0.7441,0.01255
176,0.1911,0.36895,0.43995,0.2104,0.38575,0.40385,0.24505,0.7419,0.01305
196,0.19795,0.35625,0.4458,0.2184,0.38055,0.40105,0.2556,0.73165,0.01275
216,0.20495,0.3586,0.43645,0.22415,0.3822,0.39365,0.2658,0.71945,0.01475
236,0.20985,0.35075,0.4394,0.2298,0.37885,0.39135,0.2694,0.71385,0.01675
256,0.21755,0.34075,0.4417,0.23575,0.37615,0.3881,0.27005,0.7152,0.01475
276,0.22285,0.33685,0.4403,0.2459,0.3703,0.3838,0.27755,0.7073,0.01515
296,0.23555,0.3272,0.43725,0.24655,0.37605,0.3774,0.283,0.7013,0.0157
316,0.2329,0.3321,0.435,0.2539,0.36885,0.37725,0.2866,0.69405,0.01935
336,0.24125,0.3191,0.43965,0.256,0.37505,0.36895,0.29475,0.68665,0.0186
356,0.2463,0.31665,0.43705,0.26105,0.3721,0.36685,0.30475,0.6769,0.01835
376,0.2471,0.3062,0.4467,0.27195,0.3648,0.36325,0.30325,0.67705,0.0197
396,0.25975,0.301,0.43925,0.27545,0.35905,0.3655,0.3094,0.671,0.0196
416,0.263,0.30405,0.43295,0.27945,0.3686,0.35195,0.3135,0.66495,0.02155
436,0.2672,0.2951,0.4377,0.29,0.35825,0.35175,0.3259,0.65285,0.02125
456,0.26975,0.2892,0.44105,0.29105,0.3683,0.34065,0.32575,0.6533,0.02095
476,0.2716,0.29525,0.43315,0.298,0.3551,0.3469,0.3309,0.6468,0.0223
496,0.28375,0.2799,0.43635,0.3025,0.35785,0.33965,0.34065,0.6398,0.01955
516,0.28815,0.2755,0.43635,0.30315,0.3499,0.34695,0.34535,0.62975,0.0249
536,0.29445,0.2679,0.43765,0.3136,0.34925,0.33715,0.34115,0.6321,0.02675
556,0.30065,0.26695,0.4324,0.317,0.34985,0.33315,0.3551,0.61795,0.02695
576,0.30325,0.26495,0.4318,0.3302,0.341,0.3288,0.35305,0.6198,0.02715
596,0.31425,0.25575,0.43,0.3285,0.3516,0.3199,0.3544,0.61865,0.02695
616,0.3076,0.25705,0.43535,0.3296,0.34485,0.32555,0.3607,0.61185,0.02745
636,0.3182,0.25145,0.43035,0.3355,0.3393,0.3252,0.3635,0.6081,0.0284
656,0.3166,0.24585,0.43755,0.345,0.3391,0.3159,0.3721,0.5963,0.0316
676,0.32665,0.2473,0.42605,0.34685,0.3353,0.31785,0.3729,0.59465,0.03245
696,0.33155,0.2352,0.43325,0.34875,0.34305,0.3082,0.3812,0.5877,0.0311
716,0.3331,0.2318,0.4351,0.35285,0.34,0.30715,0.381,0.58585,0.03315
736,0.33665,0.23085,0.4325,0.3627,0.33175,0.30555,0.38705,0.57545,0.0375
756,0.34625,0.2292,0.42455,0.36605,0.33065,0.3033,0.39035,0.5762,0.03345
776,0.345,0.2233,0.4317,0.3702,0.3284,0.3014,0.38795,0.57505,0.037
796,0.34925,0.22545,0.4253,0.37375,0.3298,0.29645,0.3925,0.5704,0.0371
816,0.3499,0.2177,0.4324,0.37615,0.3276,0.29625,0.40285,0.5597,0.03745
836,0.35295,0.21195,0.4351,0.38015,0.32615,0.2937,0.4007,0.5588,0.0405
856,0.3607,0.20795,0.43135,0.3873,0.3282,0.2845,0.41455,0.54625,0.0392
876,0.3685,0.20465,0.42685,0.3825,0.32665,0.29085,0.4101,0.5494,0.0405
896,0.37125,0.2064,0.42235,0.39325,0.31825,0.2885,0.41175,0.54595,0.0423
916,0.3693,0.19745,0.43325,0.3987,0.32235,0.27895,0.41955,0.5352,0.04525
936,0.3725,0.1981,0.4294,0.3974,0.3203,0.2823,0.42215,0.5345,0.04335
956,0.375,0.1984,0.4266,0.3987,0.3189,0.2824,0.425,0.52765,0.04735
976,0.37745,0.1976,0.42495,0.4044,0.3202,0.2754,0.43185,0.52225,0.0459
996,0.3882,0.18785,0.42395,0.40875,0.3145,0.27675,0.43935,0.51365,0.047
1016,0.38235,0.1917,0.42595,0.4117,0.31455,0.27375,0.4356,0.51515,0.04925
1036,0.3919,0.1846,0.4235,0.4177,0.3149,0.2674,0.43445,0.5193,0.04625
1056,0.3943,0.18155,0.42415,0.4147,0.3178,0.2675,0.4451,0.50625,0.04865
1076,0.4042,0.1755,0.4203,0.41915,0.31055,0.2703,0.4472,0.5044,0.0484
1096,0.4058,0.1707,0.4235,0.4239,0.31205,0.26405,0.4485,0.5016,0.0499
1116,0.40425,0.17765,0.4181,0.43185,0.3065,0.26165,0.4469,0.50105,0.05205
1136,0.4047,0.1674,0.4279,0.4337,0.3014,0.2649,0.44795,0.49705,0.055
1156,0.40945,0.1674,0.42315,0.4349,0.3027,0.2624,0.45335,0.49325,0.0534
1176,0.4095,0.1681,0.4224,0.4348,0.3091,0.2561,0.4571,0.49065,0.05225
1196,0.41615,0.16215,0.4217,0.43785,0.31165,0.2505,0.4655,0.48225,0.05225
1216,0.4177,0.1594,0.4229,0.44045,0.30025,0.2593,0.46065,0.4805,0.05885
1236,0.42175,0.1571,0.42115,0.44405,0.30215,0.2538,0.46735,0.47305,0.0596
1256,0.42285,0.15545,0.4217,0.44865,0.30505,0.2463,0.4617,0.47615,0.06215
1276,0.43655,0.15115,0.4123,0.44615,0.30325,0.2506,0.4678,0.4752,0.057
1296,0.4339,0.1472,0.4189,0.45045,0.2996,0.24995,0.4704,0.46705,0.06255
1316,0.4314,0.15365,0.41495,0.4535,0.29785,0.24865,0.4776,0.45975,0.06265
1336,0.43565,0.14535,0.419,0.4564,0.2983,0.2453,0.47375,0.4619,0.06435
1356,0.43725,0.1452,0.41755,0.45475,0.301,0.24425,0.47855,0.45745,0.064
1376,0.4407,0.1435,0.4158,0.45645,0.30015,0.2434,0.47995,0.45095,0.0691
1396,0.44375,0.138,0.41825,0.471,0.2913,0.2377,0.4871,0.44375,0.06915
1416,0.44295,0.14245,0.4146,0.47175,0.2865,0.24175,0.4876,0.4439,0.0685
1436,0.44945,0.13665,0.4139,0.4815,0.2905,0.228,0.48575,0.4474,0.06685
1456,0.45205,0.1313,0.41665,0.47115,0.29015,0.2387,0.4888,0.4441,0.0671
1476,0.45295,0.1363,0.41075,0.4775,0.29165,0.23085,0.4976,0.43495,0.06745
1496,0.45255,0.1318,0.41565,0.48045,0.28865,0.2309,0.4887,0.44065,0.07065
1516,0.45395,0.1299,0.41615,0.48375,0.2858,0.23045,0.49335,0.4332,0.07345
1536,0.4616,0.1278,0.4106,0.48465,0.28675,0.2286,0.50435,0.4201,0.07555
1556,0.4573,0.12715,0.41555,0.4852,0.2874,0.2274,0.49655,0.4268,0.07665
1576,0.46435,0.1217,0.41395,0.49145,0.2844,0.22415,0.5052,0.41915,0.07565
1596,0.4628,0.12425,0.41295,0.48665,0.2858,0.22755,0.50285,0.42375,0.0734
1616,0.46195,0.11935,0.4187,0.49105,0.28465,0.2243,0.50225,0.4194,0.07835
1636,0.46795,0.11855,0.4135,0.4963,0.28155,0.22215,0.5107,0.40995,0.07935
1656,0.4757,0.11435,0.40995,0.49305,0.28225,0.2247,0.5093,0.4131,0.0776
1676,0.47735,0.11165,0.411,0.5004,0.2773,0.2223,0.5106,0.4078,0.0816
1696,0.47055,0.11485,0.4146,0.50065,0.2844,0.21495,0.51685,0.40425,0.0789
1716,0.46905,0.11365,0.4173,0.50465,0.27955,0.2158,0.51455,0.40115,0.0843
1736,0.4777,0.10965,0.41265,0.4991,0.2861,0.2148,0.5219,0.39805,0.08005
1756,0.47735,0.1123,0.41035,0.50475,0.2794,0.21585,0.51445,0.3974,0.08815
1776,0.48235,0.11095,0.4067,0.50995,0.2752,0.21485,0.5213,0.39655,0.08215
1796,0.4858,0.10185,0.41235,0.5056,0.2827,0.2117,0.51715,0.3951,0.08775
1816,0.4912,0.1054,0.4034,0.5113,0.27555,0.21315,0.52595,0.38675,0.0873
1836,0.48585,0.1045,0.40965,0.5152,0.2758,0.209,0.5178,0.3908,0.0914
1856,0.4899,0.1028,0.4073,0.5154,0.27395,0.21065,0.52555,0.3874,0.08705
1876,0.4917,0.10245,0.40585,0.5193,0.2752,0.2055,0.5321,0.3796,0.0883
1896,0.48955,0.10295,0.4075,0.52315,0.2727,0.20415,0.5281,0.38135,0.09055
1916,0.49815,0.10095,0.4009,0.5218,0.27095,0.20725,0.52835,0.3783,0.09335
1936,0.4959,0.09985,0.40425,0.5195,0.27,0.2105,0.534,0.37235,0.09365
1956,0.49445,0.0943,0.41125,0.52105,0.2743,0.20465,0.53675,0.37065,0.0926
1976,0.4985,0.0964,0.4051,0.52985,0.26755,0.2026,0.54575,0.36285,0.0914
1996,0.50575,0.0938,0.40045,0.5299,0.2674,0.2027,0.54055,0.36905,0.0904
2016,0.5,0.09495,0.40505,0.52995,0.2725,0.19755,0.54105,0.36345,0.0955
2036,0.5139,0.0874,0.3987,0.52535,0.26855,0.2061,0.53655,0.3659,0.09755
2056,0.50865,0.0907,0.40065,0.5301,0.2664,0.2035,0.5446,0.3576,0.0978
2076,0.5039,0.09365,0.40245,0.53575,0.26225,0.202,0.54435,0.35725,0.0984
