time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1491,0.4825,0.3684,0.20465,0.7853,0.01005,0.16,0.40885,0.43115
36,0.1731,0.5205,0.3064,0.2164,0.7597,0.0239,0.16935,0.39765,0.433
56,0.184,0.5646,0.2514,0.2213,0.73725,0.04145,0.18165,0.38785,0.4305
76,0.1959,0.60125,0.20285,0.23505,0.69975,0.0652,0.19545,0.3874,0.41715
96,0.2171,0.6277,0.1552,0.24275,0.66105,0.0962,0.2111,0.37855,0.41035
116,0.2269,0.65555,0.11755,0.2607,0.6132,0.1261,0.21905,0.3651,0.41585
136,0.24585,0.6734,0.08075,0.2644,0.56995,0.16565,0.23575,0.36055,0.4037
156,0.26715,0.683,0.04985,0.276,0.52465,0.19935,0.25,0.3628,0.3872
176,0.2846,0.6853,0.0301,0.2799,0.47405,0.24605,0.2686,0.35655,0.37485
196,0.28945,0.6958,0.01475,0.29055,0.4287,0.28075,0.2896,0.3458,0.3646
216,0.30615,0.6858,0.00805,0.3008,0.37935,0.31985,0.28785,0.34335,0.3688
236,0.31705,0.67585,0.0071,0.30515,0.32225,0.3726,0.30985,0.3293,0.36085
256,0.3295,0.6561,0.0144,0.31925,0.27415,0.4066,0.3197,0.32975,0.35055
276,0.3371,0.63595,0.02695,0.3254,0.23075,0.44385,0.335,0.3189,0.3461
296,0.35575,0.5985,0.04575,0.3346,0.1823,0.4831,0.34645,0.30685,0.3467
316,0.3597,0.56725,0.07305,0.33115,0.14485,0.524,0.34925,0.31325,0.3375
336,0.36355,0.539,0.09745,0.33765,0.10835,0.554,0.36295,0.30105,0.336
356,0.37375,0.4983,0.12795,0.3431,0.078,0.5789,0.37135,0.2977,0.33095
376,0.38,0.45385,0.16615,0.34355,0.0535,0.60295,0.37655,0.2969,0.32655
396,0.36955,0.4232,0.20725,0.3555,0.0342,0.6103,0.3849,0.28985,0.32525
416,0.37875,0.3729,0.24835,0.35425,0.02105,0.6247,0.3854,0.29185,0.32275
436,0.37725,0.3286,0.29415,0.3549,0.0154,0.6297,0.3886,0.28995,0.32145
456,0.3857,0.2885,0.3258,0.35945,0.0141,0.62645,0.3922,0.2937,0.3141
476,0.3781,0.24625,0.37565,0.3609,0.01785,0.62125,0.3988,0.28225,0.31895
496,0.3789,0.2033,0.4178,0.36715,0.0264,0.60645,0.40005,0.28045,0.3195
516,0.38195,0.17255,0.4455,0.36485,0.0405,0.59465,0.3979,0.28425,0.31785
536,0.37315,0.1374,0.48945,0.36675,0.0612,0.57205,0.3965,0.28055,0.32295
556,0.37535,0.10175,0.5229,0.3755,0.0812,0.5433,0.39885,0.2843,0.31685
576,0.3698,0.0803,0.5499,0.3739,0.10935,0.51675,0.40155,0.27655,0.3219
596,0.3632,0.0545,0.5823,0.3772,0.1439,0.4789,0.39135,0.2871,0.32155
616,0.37005,0.0391,0.59085,0.3835,0.17525,0.44125,0.39325,0.288,0.31875
636,0.36425,0.0277,0.60805,0.38115,0.2094,0.40945,0.3972,0.28495,0.31785
656,0.36215,0.0197,0.61815,0.3876,0.2431,0.3693,0.3964,0.2791,0.3245
676,0.3633,0.01695,0.61975,0.39865,0.27585,0.3255,0.38995,0.2873,0.32275
696,0.3616,0.02035,0.61805,0.3996,0.30955,0.29085,0.3962,0.284,0.3198
716,0.3678,0.02575,0.60645,0.39695,0.34745,0.2556,0.39335,0.2859,0.32075
736,0.37045,0.0406,0.58895,0.40495,0.38285,0.2122,0.39205,0.28785,0.3201
756,0.3691,0.05225,0.57865,0.4154,0.4097,0.1749,0.4045,0.28085,0.31465
776,0.37515,0.07345,0.5514,0.41785,0.4409,0.14125,0.40125,0.2823,0.31645
796,0.37785,0.09665,0.5255,0.42405,0.4624,0.11355,0.4033,0.2807,0.316
816,0.38785,0.1181,0.49405,0.4326,0.4787,0.0887,0.4053,0.28025,0.31445
836,0.39395,0.14295,0.4631,0.4408,0.4946,0.0646,0.4085,0.27735,0.31415
856,0.3997,0.1702,0.4301,0.444,0.5106,0.0454,0.412,0.27805,0.30995
876,0.416,0.20395,0.38005,0.452,0.51725,0.03075,0.41995,0.27455,0.3055
896,0.4166,0.2351,0.3483,0.45205,0.52495,0.023,0.42905,0.2715,0.29945
916,0.42075,0.26635,0.3129,0.46445,0.51925,0.0163,0.43645,0.2644,0.29915
936,0.4309,0.29145,0.27765,0.4703,0.5136,0.0161,0.4342,0.267,0.2988
956,0.44765,0.31735,0.235,0.47445,0.5046,0.02095,0.45275,0.26325,0.284
976,0.4569,0.34505,0.19805,0.48925,0.48445,0.0263,0.45505,0.25905,0.2859
996,0.46255,0.3714,0.16605,0.49185,0.4693,0.03885,0.47125,0.25665,0.2721
1016,0.48345,0.3865,0.13005,0.4955,0.4506,0.0539,0.4742,0.2437,0.2821
1036,0.483,0.41095,0.10605,0.5106,0.41705,0.07235,0.4807,0.24115,0.27815
1056,0.49855,0.4202,0.08125,0.5128,0.3955,0.0917,0.4931,0.23985,0.26705
1076,0.5054,0.4356,0.059,0.51805,0.3657,0.11625,0.50375,0.23845,0.2578
1096,0.5151,0.4433,0.0416,0.5217,0.33705,0.14125,0.51435,0.2312,0.25445
1116,0.5302,0.44365,0.02615,0.53065,0.3044,0.16495,0.52415,0.2248,0.25105
1136,0.53975,0.441,0.01925,0.5381,0.26675,0.19515,0.531,0.21915,0.24985
1156,0.5465,0.44005,0.01345,0.5376,0.2365,0.2259,0.53845,0.2232,0.23835
1176,0.54995,0.43385,0.0162,0.54325,0.20835,0.2484,0.5548,0.2057,0.2395
1196,0.56955,0.4087,0.02175,0.55015,0.1754,0.27445,0.55685,0.20955,0.2336
1216,0.56405,0.40755,0.0284,0.55415,0.14575,0.3001,0.56535,0.20175,0.2329
1236,0.57305,0.3851,0.04185,0.5608,0.1176,0.3216,0.5649,0.20585,0.22925
1256,0.58195,0.36245,0.0556,0.5625,0.0927,0.3448,0.5717,0.20115,0.22715
1276,0.57715,0.3488,0.07405,0.56235,0.07445,0.3632,0.5857,0.19495,0.21935
1296,0.58805,0.31625,0.0957,0.5695,0.05705,0.37345,0.58195,0.1966,0.22145
1316,0.58575,0.2918,0.12245,0.5745,0.04,0.3855,0.5901,0.18935,0.22055
1336,0.59345,0.2635,0.14305,0.57375,0.02875,0.3975,0.59775,0.19025,0.212
1356,0.59345,0.2377,0.16885,0.56655,0.02345,0.41,0.5918,0.19405,0.21415
1376,0.5947,0.2073,0.198,0.5737,0.01775,0.40855,0.5979,0.18345,0.21865
1396,0.5924,0.18155,0.22605,0.58215,0.01595,0.4019,0.60145,0.1849,0.21365
1416,0.5941,0.1539,0.252,0.57465,0.02245,0.4029,0.6,0.1874,0.2126
1436,0.5912,0.13095,0.27785,0.58315,0.02685,0.39,0.6017,0.18645,0.21185
1456,0.58565,0.11145,0.3029,0.59005,0.0366,0.37335,0.5969,0.1853,0.2178
1476,0.59065,0.09105,0.3183,0.58715,0.0457,0.36715,0.61045,0.18355,0.206
1496,0.58715,0.0725,0.34035,0.5885,0.06295,0.34855,0.60725,0.17855,0.2142
1516,0.5825,0.05395,0.36355,0.5914,0.07925,0.32935,0.6014,0.1877,0.2109
1536,0.57935,0.04235,0.3783,0.58545,0.10605,0.3085,0.60405,0.18335,0.2126
1556,0.58515,0.03025,0.3846,0.6002,0.11845,0.28135,0.6025,0.1867,0.2108
1576,0.58695,0.0221,0.39095,0.5936,0.14655,0.25985,0.60305,0.1873,0.20965
1596,0.5913,0.0188,0.3899,0.60355,0.1691,0.22735,0.6021,0.18385,0.21405
1616,0.58225,0.01775,0.4,0.59745,0.18645,0.2161,0.6035,0.1817,0.2148
1636,0.5842,0.01885,0.39695,0.60445,0.2129,0.18265,0.60585,0.1856,0.20855
1656,0.58615,0.02565,0.3882,0.6113,0.2267,0.162,0.60625,0.1826,0.21115
1676,0.5878,0.0325,0.3797,0.6116,0.24615,0.14225,0.5995,0.18475,0.21575
1696,0.59205,0.04175,0.3662,0.62025,0.26965,0.1101,0.6065,0.18585,0.20765
1716,0.5907,0.05085,0.35845,0.62165,0.2875,0.09085,0.60915,0.18145,0.2094
1736,0.59405,0.06995,0.336,0.6174,0.3038,0.0788,0.60995,0.1795,0.21055
1756,0.59885,0.08785,0.3133,0.62965,0.3116,0.05875,0.6078,0.1814,0.2108
1776,0.60555,0.0975,0.29695,0.63645,0.31765,0.0459,0.6161,0.1776,0.2063
1796,0.60865,0.1197,0.27165,0.6324,0.3311,0.0365,0.61785,0.17645,0.2057
1816,0.6114,0.13595,0.25265,0.64285,0.3293,0.02785,0.6224,0.17265,0.20495
1836,0.61945,0.15905,0.2215,0.643,0.33495,0.02205,0.6232,0.17565,0.20115
1856,0.62825,0.1697,0.20205,0.647,0.33695,0.01605,0.62805,0.17285,0.1991
1876,0.6329,0.1927,0.1744,0.6525,0.32885,0.01865,0.63055,0.1715,0.19795
1896,0.6409,0.2088,0.1503,0.65835,0.3217,0.01995,0.64035,0.1659,0.19375
1916,0.64435,0.2275,0.12815,0.6655,0.31015,0.02435,0.6457,0.16335,0.19095
1936,0.65395,0.23725,0.1088,0.6659,0.3006,0.0335,0.6529,0.1618,0.1853
1956,0.6602,0.25215,0.08765,0.6709,0.2839,0.0452,0.6577,0.1599,0.1824
1976,0.6647,0.26485,0.07045,0.67485,0.27125,0.0539,0.6634,0.1546,0.182
1996,0.66945,0.27465,0.0559,0.6839,0.2492,0.0669,0.66805,0.15585,0.1761
2016,0.6799,0.2765,0.0436,0.6808,0.23275,0.08645,0.6741,0.1512,0.1747
2036,0.68815,0.2806,0.03125,0.68725,0.21625,0.0965,0.68085,0.14605,0.1731
2056,0.69255,0.28325,0.0242,0.69045,0.19635,0.1132,0.6904,0.14475,0.16485
2076,0.7021,0.2806,0.0173,0.69505,0.1707,0.13425,0.68945,0.1411,0.16945
2096,0.6999,0.28405,0.01605,0.7037,0.1457,0.1506,0.6972,0.13605,0.16675
2116,0.7102,0.27145,0.01835,0.69645,0.1325,0.17105,0.70255,0.13725,0.1602
2136,0.7141,0.2657,0.0202,0.7046,0.1166,0.1788,0.7028,0.1365,0.1607
2156,0.71655,0.25815,0.0253,0.71605,0.0933,0.19065,0.716,0.1322,0.1518
2176,0.7154,0.2522,0.0324,0.7088,0.07945,0.21175,0.72055,0.1253,0.15415
2196,0.72345,0.2344,0.04215,0.7138,0.0641,0.2221,0.71965,0.13045,0.1499
2216,0.72045,0.2205,0.05905,0.7169,0.0511,0.232,0.72765,0.1252,0.14715
2236,0.7279,0.2016,0.0705,0.7141,0.04135,0.24455,0.7246,0.1265,0.1489
2256,0.7272,0.1887,0.0841,0.718,0.02985,0.25215,0.7282,0.1247,0.1471
2276,0.73525,0.16905,0.0957,0.7168,0.0229,0.2603,0.7274,0.12615,0.14645
2296,0.7279,0.15275,0.11935,0.71745,0.02035,0.2622,0.73,0.1219,0.1481
2316,0.72865,0.13625,0.1351,0.7265,0.0168,0.2567,0.73115,0.12265,0.1462
2336,0.72895,0.11915,0.1519,0.7235,0.01685,0.25965,0.7365,0.1213,0.1422
2356,0.73115,0.1008,0.16805,0.7239,0.02015,0.25595,0.7379,0.1192,0.1429
