time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1311,0.34685,0.52205,0.1034,0.02335,0.87325,0.14855,0.4073,0.44415
36,0.1308,0.29715,0.57205,0.10425,0.03475,0.861,0.15035,0.4074,0.44225
56,0.12165,0.24905,0.6293,0.1142,0.0545,0.8313,0.1572,0.40815,0.43465
76,0.12335,0.197,0.67965,0.1175,0.0796,0.8029,0.1505,0.4037,0.4458
96,0.1234,0.1508,0.7258,0.1216,0.11375,0.76465,0.1597,0.4039,0.4364
116,0.11645,0.11285,0.7707,0.12295,0.1465,0.73055,0.15655,0.4028,0.44065
136,0.11295,0.0803,0.80675,0.12885,0.1915,0.67965,0.15335,0.4086,0.43805
156,0.1145,0.0572,0.8283,0.13545,0.2353,0.62925,0.15065,0.40555,0.4438
176,0.1136,0.0368,0.8496,0.1398,0.2859,0.5743,0.1488,0.4048,0.4464
196,0.1101,0.0257,0.8642,0.14385,0.33875,0.5174,0.14925,0.41045,0.4403
216,0.1106,0.022,0.8674,0.1429,0.38555,0.47155,0.1498,0.4083,0.4419
236,0.10825,0.0241,0.86765,0.1515,0.4399,0.4086,0.1519,0.40345,0.44465
256,0.10835,0.0345,0.85715,0.16785,0.47075,0.3614,0.15275,0.40385,0.4434
276,0.1107,0.04785,0.84145,0.16885,0.52945,0.3017,0.15335,0.4048,0.44185
296,0.11835,0.0744,0.80725,0.1775,0.5742,0.2483,0.15415,0.40355,0.4423
316,0.12435,0.09545,0.7802,0.1896,0.61045,0.19995,0.1616,0.39975,0.43865
336,0.1279,0.1306,0.7415,0.1945,0.6474,0.1581,0.1597,0.402,0.4383
356,0.14015,0.159,0.70085,0.1995,0.68055,0.11995,0.16955,0.3895,0.44095
376,0.14415,0.2017,0.65415,0.21175,0.6959,0.09235,0.17215,0.39645,0.4314
396,0.1527,0.24005,0.60725,0.21975,0.7166,0.06365,0.18175,0.38625,0.432
416,0.165,0.2814,0.5536,0.2349,0.72075,0.04435,0.1893,0.3852,0.4255
