time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1829,0.81255,0.00455,0.1696,0.40005,0.43035,0.17215,0.39815,0.4297
36,0.19645,0.7985,0.00505,0.1859,0.3902,0.4239,0.17965,0.39805,0.4223
56,0.21195,0.7828,0.00525,0.20285,0.374,0.42315,0.20325,0.3914,0.40535
76,0.22525,0.76895,0.0058,0.20745,0.3672,0.42535,0.2108,0.37855,0.41065
96,0.23925,0.7549,0.00585,0.22835,0.3542,0.41745,0.22915,0.37555,0.3953
116,0.24875,0.74545,0.0058,0.2411,0.3475,0.4114,0.24375,0.37175,0.3845
136,0.27055,0.7238,0.00565,0.2556,0.34015,0.40425,0.2602,0.3621,0.3777
156,0.2756,0.71785,0.00655,0.27105,0.32805,0.4009,0.27065,0.35135,0.378
176,0.29325,0.7,0.00675,0.27385,0.31775,0.4084,0.28325,0.3496,0.36715
196,0.3099,0.6836,0.0065,0.296,0.31065,0.39335,0.2969,0.3475,0.3556
216,0.31735,0.67555,0.0071,0.30475,0.30255,0.3927,0.3119,0.34165,0.34645
236,0.32815,0.66515,0.0067,0.3179,0.29415,0.38795,0.3172,0.3321,0.3507
256,0.34765,0.64375,0.0086,0.3275,0.28405,0.38845,0.33245,0.3224,0.34515
276,0.35055,0.6415,0.00795,0.3404,0.2794,0.3802,0.34575,0.3256,0.32865
296,0.3662,0.62595,0.00785,0.3514,0.26895,0.37965,0.36085,0.31585,0.3233
316,0.37445,0.6153,0.01025,0.3587,0.2611,0.3802,0.3646,0.3129,0.3225
336,0.3843,0.60645,0.00925,0.3757,0.2586,0.3657,0.38275,0.3061,0.31115
356,0.39725,0.59245,0.0103,0.38535,0.2444,0.37025,0.38765,0.3036,0.30875
376,0.40705,0.58295,0.01,0.38835,0.2389,0.37275,0.39745,0.29555,0.307
396,0.42165,0.5669,0.01145,0.40685,0.2322,0.36095,0.41215,0.2903,0.29755
416,0.4326,0.5549,0.0125,0.42145,0.22,0.35855,0.41695,0.29165,0.2914
436,0.43675,0.55015,0.0131,0.419,0.21535,0.36565,0.4412,0.2792,0.2796
456,0.45285,0.5343,0.01285,0.42995,0.2108,0.35925,0.44515,0.274,0.28085
476,0.45745,0.52965,0.0129,0.44365,0.2007,0.35565,0.4563,0.2673,0.2764
496,0.46865,0.51795,0.0134,0.4577,0.19465,0.34765,0.4619,0.2621,0.276
516,0.47285,0.51135,0.0158,0.46215,0.19035,0.3475,0.4722,0.26315,0.26465
536,0.4871,0.4979,0.015,0.46935,0.1871,0.34355,0.4801,0.2603,0.2596
556,0.49235,0.4907,0.01695,0.47665,0.17725,0.3461,0.48965,0.25235,0.258
576,0.5007,0.4805,0.0188,0.48685,0.17385,0.3393,0.49925,0.245,0.25575
596,0.5075,0.47425,0.01825,0.4997,0.16325,0.33705,0.50795,0.2406,0.25145
616,0.5223,0.46085,0.01685,0.50015,0.16415,0.3357,0.5184,0.23915,0.24245
636,0.52955,0.45015,0.0203,0.51545,0.15925,0.3253,0.5283,0.2307,0.241
656,0.53815,0.4402,0.02165,0.52355,0.1541,0.32235,0.5365,0.2282,0.2353
676,0.5506,0.42745,0.02195,0.53025,0.14635,0.3234,0.5393,0.23325,0.22745
696,0.55805,0.42065,0.0213,0.53245,0.14595,0.3216,0.5464,0.2278,0.2258
716,0.55655,0.41965,0.0238,0.5415,0.13995,0.31855,0.55205,0.22285,0.2251
736,0.56355,0.4109,0.02555,0.54845,0.13185,0.3197,0.5622,0.2212,0.2166
756,0.57525,0.39965,0.0251,0.56785,0.1231,0.30905,0.5744,0.21095,0.21465
776,0.586,0.3886,0.0254,0.56495,0.12275,0.3123,0.5764,0.21605,0.20755
796,0.5827,0.38965,0.02765,0.5751,0.11645,0.30845,0.58975,0.2067,0.20355
816,0.592,0.3795,0.0285,0.58735,0.1152,0.29745,0.5884,0.2106,0.201
836,0.59975,0.37025,0.03,0.5849,0.1059,0.3092,0.6021,0.2005,0.1974
856,0.60695,0.3619,0.03115,0.59415,0.1022,0.30365,0.6042,0.1981,0.1977
876,0.61285,0.35575,0.0314,0.60475,0.09905,0.2962,0.61195,0.19315,0.1949
896,0.62185,0.34675,0.0314,0.60435,0.09665,0.299,0.61875,0.19185,0.1894
916,0.62555,0.3396,0.03485,0.6168,0.0921,0.2911,0.62535,0.1907,0.18395
936,0.6321,0.334,0.0339,0.61555,0.0906,0.29385,0.6316,0.18605,0.18235
956,0.6368,0.32775,0.03545,0.6278,0.08415,0.28805,0.6372,0.1838,0.179
976,0.64945,0.31435,0.0362,0.63775,0.07955,0.2827,0.64575,0.1789,0.17535
996,0.6501,0.31245,0.03745,0.639,0.07885,0.28215,0.64835,0.1778,0.17385
1016,0.65635,0.30645,0.0372,0.64195,0.0779,0.28015,0.66365,0.16985,0.1665
1036,0.662,0.29985,0.03815,0.64525,0.06795,0.2868,0.6618,0.17555,0.16265
1056,0.67085,0.28955,0.0396,0.65115,0.07355,0.2753,0.66465,0.1709,0.16445
1076,0.671,0.29075,0.03825,0.66405,0.06525,0.2707,0.6697,0.1727,0.1576
1096,0.67515,0.2839,0.04095,0.6699,0.06025,0.26985,0.67645,0.1638,0.15975
1116,0.67985,0.27765,0.0425,0.6662,0.06315,0.27065,0.6793,0.16275,0.15795
1136,0.68225,0.276,0.04175,0.67055,0.0604,0.26905,0.68465,0.1624,0.15295
1156,0.69275,0.2609,0.04635,0.6748,0.05585,0.26935,0.6941,0.1574,0.1485
1176,0.69935,0.2566,0.04405,0.68455,0.05325,0.2622,0.6985,0.15545,0.14605
1196,0.69625,0.2542,0.04955,0.68705,0.0511,0.26185,0.70205,0.15335,0.1446
1216,0.7037,0.24945,0.04685,0.69675,0.04875,0.2545,0.69845,0.15445,0.1471
1236,0.7077,0.24245,0.04985,0.7003,0.04405,0.25565,0.7066,0.15315,0.14025
1256,0.70755,0.24345,0.049,0.70155,0.0443,0.25415,0.7146,0.15195,0.13345
1276,0.71715,0.2331,0.04975,0.69895,0.0462,0.25485,0.71915,0.1431,0.13775
1296,0.72455,0.22515,0.0503,0.7093,0.04125,0.24945,0.7275,0.1408,0.1317
1316,0.72375,0.2228,0.05345,0.71355,0.0389,0.24755,0.72495,0.14485,0.1302
1336,0.7241,0.2222,0.0537,0.71765,0.03715,0.2452,0.73055,0.13925,0.1302
1356,0.733,0.21285,0.05415,0.72145,0.0368,0.24175,0.7392,0.13625,0.12455
1376,0.7383,0.2099,0.0518,0.7205,0.0329,0.2466,0.7419,0.1371,0.121
1396,0.74,0.20395,0.05605,0.73115,0.02945,0.2394,0.73515,0.13665,0.1282
1416,0.74035,0.1998,0.05985,0.7392,0.0296,0.2312,0.74455,0.1336,0.12185
1436,0.7466,0.19555,0.05785,0.7385,0.02795,0.23355,0.754,0.13265,0.11335
1456,0.7446,0.1943,0.0611,0.7382,0.02595,0.23585,0.7551,0.12775,0.11715
1476,0.75,0.18975,0.06025,0.74805,0.02575,0.2262,0.7536,0.13005,0.11635
1496,0.75495,0.1859,0.05915,0.7486,0.02405,0.22735,0.75665,0.1273,0.11605
1516,0.75475,0.1806,0.06465,0.7468,0.0236,0.2296,0.7554,0.12975,0.11485
1536,0.7635,0.17315,0.06335,0.7562,0.02035,0.22345,0.7635,0.12505,0.11145
1556,0.7673,0.16815,0.06455,0.75715,0.02085,0.222,0.76825,0.12785,0.1039
1576,0.7646,0.17175,0.06365,0.7602,0.01935,0.22045,0.77775,0.1202,0.10205
1596,0.7757,0.16135,0.06295,0.7658,0.01915,0.21505,0.77395,0.11995,0.1061
1616,0.77875,0.1545,0.06675,0.76565,0.01785,0.2165,0.7807,0.11795,0.10135
1636,0.77675,0.15575,0.0675,0.7692,0.0161,0.2147,0.78035,0.11885,0.1008
1656,0.77795,0.15525,0.0668,0.77485,0.0163,0.20885,0.78135,0.1214,0.09725
1676,0.7827,0.14895,0.06835,0.77735,0.0146,0.20805,0.78815,0.1125,0.09935
1696,0.78825,0.14315,0.0686,0.78,0.0141,0.2059,0.78895,0.1135,0.09755
1716,0.7874,0.1402,0.0724,0.7781,0.0144,0.2075,0.79035,0.1148,0.09485
1736,0.78985,0.13625,0.0739,0.78425,0.01385,0.2019,0.791,0.1166,0.0924
1756,0.79015,0.1368,0.07305,0.78905,0.01195,0.199,0.7965,0.1101,0.0934
1776,0.7929,0.1337,0.0734,0.7876,0.01115,0.20125,0.79575,0.11445,0.0898
1796,0.79345,0.13005,0.0765,0.7901,0.0096,0.2003,0.8018,0.1082,0.09
1816,0.80215,0.1246,0.07325,0.7879,0.0114,0.2007,0.80805,0.10705,0.0849
1836,0.79665,0.1258,0.07755,0.794,0.0098,0.1962,0.80445,0.1076,0.08795
1856,0.8,0.12035,0.07965,0.79305,0.00935,0.1976,0.8063,0.10975,0.08395
1876,0.7994,0.12035,0.08025,0.79685,0.00915,0.194,0.8093,0.10635,0.08435
1896,0.8043,0.11565,0.08005,0.80575,0.0079,0.18635,0.8152,0.101,0.0838
1916,0.81545,0.10645,0.0781,0.80085,0.00825,0.1909,0.8148,0.10325,0.08195
1936,0.8162,0.10715,0.07665,0.81095,0.00775,0.1813,0.81175,0.10415,0.0841
1956,0.806,0.1081,0.0859,0.80765,0.00735,0.185,0.8183,0.1002,0.0815
1976,0.81665,0.1029,0.08045,0.80605,0.0071,0.18685,0.81675,0.10225,0.081
1996,0.81325,0.1011,0.08565,0.80845,0.0066,0.18495,0.8254,0.0969,0.0777
2016,0.81615,0.09915,0.0847,0.8142,0.00695,0.17885,0.8205,0.0994,0.0801
2036,0.8213,0.09485,0.08385,0.81055,0.00625,0.1832,0.82135,0.10185,0.0768
2056,0.8184,0.09505,0.08655,0.8171,0.0064,0.1765,0.82495,0.0996,0.07545
2076,0.8254,0.09295,0.08165,0.81785,0.0061,0.17605,0.82465,0.09725,0.0781
2096,0.82155,0.09185,0.0866,0.81705,0.00555,0.1774,0.83235,0.09515,0.0725
2116,0.82085,0.0912,0.08795,0.8188,0.00575,0.17545,0.8249,0.10025,0.07485
2136,0.82415,0.0866,0.08925,0.82175,0.00705,0.1712,0.83405,0.09565,0.0703
2156,0.8294,0.08235,0.08825,0.81945,0.00705,0.1735,0.83555,0.09365,0.0708
2176,0.8307,0.08105,0.08825,0.83115,0.0065,0.16235,0.8352,0.09385,0.07095
2196,0.8302,0.0788,0.091,0.83025,0.0074,0.16235,0.8381,0.0919,0.07
2216,0.82965,0.0787,0.09165,0.8257,0.0071,0.1672,0.83935,0.0908,0.06985
2236,0.8305,0.075,0.0945,0.8286,0.00675,0.16465,0.84125,0.0898,0.06895
2256,0.8395,0.07355,0.08695,0.831,0.0062,0.1628,0.83935,0.0913,0.06935
2276,0.83645,0.07255,0.091,0.83525,0.00685,0.1579,0.8412,0.0905,0.0683
2296,0.84105,0.0685,0.09045,0.8348,0.0063,0.1589,0.84515,0.08765,0.0672
2316,0.83585,0.0677,0.09645,0.83215,0.00805,0.1598,0.8454,0.0882,0.0664
2336,0.84085,0.06675,0.0924,0.83635,0.0068,0.15685,0.84715,0.0877,0.06515
2356,0.84185,0.06475,0.0934,0.835,0.00755,0.15745,0.8435,0.0884,0.0681
2376,0.8447,0.0608,0.0945,0.83925,0.00835,0.1524,0.8469,0.08785,0.06525
