time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.18265,0.81285,0.0045,0.1637,0.3969,0.4394,0.17055,0.40595,0.4235
36,0.19265,0.80125,0.0061,0.1919,0.38815,0.41995,0.1907,0.39275,0.41655
56,0.2118,0.78215,0.00605,0.1972,0.3835,0.4193,0.20075,0.3828,0.41645
76,0.2225,0.7716,0.0059,0.20935,0.3657,0.42495,0.21585,0.37525,0.4089
96,0.23645,0.7571,0.00645,0.226,0.364,0.41,0.2277,0.37285,0.39945
116,0.25125,0.7436,0.00515,0.24495,0.35205,0.403,0.24605,0.36565,0.3883
136,0.2675,0.726,0.0065,0.25805,0.3424,0.39955,0.25745,0.3666,0.37595
156,0.27685,0.71585,0.0073,0.2652,0.34075,0.39405,0.27155,0.3538,0.37465
176,0.2879,0.70595,0.00615,0.28205,0.3302,0.38775,0.2848,0.3492,0.366
196,0.3014,0.69205,0.00655,0.29455,0.3252,0.38025,0.2944,0.3451,0.3605
216,0.3192,0.67515,0.00565,0.31355,0.3107,0.37575,0.3079,0.34065,0.35145
236,0.32305,0.6702,0.00675,0.31585,0.3122,0.37195,0.326,0.32565,0.34835
256,0.34915,0.64465,0.0062,0.3283,0.30155,0.37015,0.33125,0.3256,0.34315
276,0.35425,0.6388,0.00695,0.34085,0.2957,0.36345,0.3437,0.32555,0.33075
296,0.36015,0.63295,0.0069,0.3554,0.28355,0.36105,0.35865,0.31895,0.3224
316,0.37685,0.61545,0.0077,0.36285,0.27675,0.3604,0.3633,0.31195,0.32475
336,0.3862,0.6043,0.0095,0.37555,0.2643,0.36015,0.38035,0.3035,0.31615
356,0.3968,0.5954,0.0078,0.3865,0.2649,0.3486,0.3989,0.29275,0.30835
376,0.4079,0.5837,0.0084,0.3967,0.2544,0.3489,0.3925,0.29495,0.31255
396,0.4216,0.56935,0.00905,0.4069,0.2475,0.3456,0.41275,0.2881,0.29915
416,0.43315,0.5585,0.00835,0.4145,0.2428,0.3427,0.42125,0.2848,0.29395
436,0.43865,0.55165,0.0097,0.4227,0.23875,0.33855,0.43895,0.27465,0.2864
456,0.45055,0.5396,0.00985,0.4423,0.2286,0.3291,0.4434,0.27495,0.28165
476,0.4549,0.5354,0.0097,0.44755,0.22505,0.3274,0.4552,0.2684,0.2764
496,0.46225,0.5278,0.00995,0.4513,0.2172,0.3315,0.4621,0.2682,0.2697
516,0.48395,0.5055,0.01055,0.4668,0.2086,0.3246,0.4711,0.2569,0.272
536,0.4866,0.5019,0.0115,0.475,0.20695,0.31805,0.4838,0.25245,0.26375
556,0.4968,0.49185,0.01135,0.4833,0.1995,0.3172,0.48895,0.2561,0.25495
576,0.5041,0.4852,0.0107,0.50085,0.19225,0.3069,0.5017,0.24425,0.25405
596,0.51425,0.47425,0.0115,0.49985,0.18905,0.3111,0.5133,0.23695,0.24975
616,0.5175,0.47025,0.01225,0.51345,0.18105,0.3055,0.51655,0.24415,0.2393
636,0.53035,0.4571,0.01255,0.5178,0.17945,0.30275,0.5289,0.23315,0.23795
656,0.53565,0.45095,0.0134,0.5276,0.17595,0.29645,0.53215,0.228,0.23985
676,0.5496,0.4374,0.013,0.5373,0.1692,0.2935,0.54045,0.2284,0.23115
696,0.54925,0.43725,0.0135,0.5454,0.165,0.2896,0.54345,0.22445,0.2321
