time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.13695,0.4247,0.43835,0.1117,0.02075,0.86755,0.15675,0.40875,0.4345
36,0.1453,0.419,0.4357,0.11715,0.0217,0.86115,0.1575,0.4129,0.4296
56,0.15605,0.4036,0.44035,0.12445,0.0195,0.85605,0.1747,0.4027,0.4226
76,0.1591,0.4053,0.4356,0.1319,0.02,0.8481,0.17665,0.3979,0.42545
96,0.17045,0.39285,0.4367,0.14155,0.0207,0.83775,0.17925,0.40795,0.4128
116,0.1694,0.38565,0.44495,0.151,0.02075,0.82825,0.1861,0.40125,0.41265
136,0.18235,0.38015,0.4375,0.15785,0.021,0.82115,0.19715,0.396,0.40685
156,0.1899,0.37475,0.43535,0.16425,0.0198,0.81595,0.20485,0.3902,0.40495
176,0.1896,0.37185,0.43855,0.17205,0.01925,0.8087,0.21605,0.3854,0.39855
196,0.2011,0.3647,0.4342,0.1731,0.02005,0.80685,0.21695,0.3857,0.39735
216,0.20675,0.35855,0.4347,0.1852,0.0208,0.794,0.225,0.3839,0.3911
236,0.2102,0.3597,0.4301,0.18855,0.0229,0.78855,0.23185,0.3778,0.39035
256,0.223,0.34615,0.43085,0.19935,0.02115,0.7795,0.2386,0.38185,0.37955
276,0.2265,0.33555,0.43795,0.2033,0.0215,0.7752,0.24635,0.3711,0.38255
296,0.2322,0.33285,0.43495,0.21195,0.0221,0.76595,0.25085,0.3736,0.37555
316,0.23975,0.3278,0.43245,0.2154,0.02445,0.76015,0.25695,0.369,0.37405
336,0.23875,0.3187,0.44255,0.2209,0.0237,0.7554,0.26,0.37115,0.36885
356,0.25175,0.3131,0.43515,0.2302,0.0243,0.7455,0.26895,0.3677,0.36335
376,0.2538,0.312,0.4342,0.2317,0.0251,0.7432,0.27115,0.37005,0.3588
396,0.26415,0.301,0.43485,0.2396,0.0262,0.7342,0.2788,0.36265,0.35855
416,0.2701,0.2983,0.4316,0.24545,0.02485,0.7297,0.28165,0.3604,0.35795
436,0.269,0.29525,0.43575,0.2544,0.02615,0.71945,0.28725,0.3564,0.35635
456,0.27595,0.29485,0.4292,0.26,0.02805,0.71195,0.29315,0.36335,0.3435
476,0.2763,0.2851,0.4386,0.2597,0.0282,0.7121,0.2988,0.35465,0.34655
496,0.2839,0.28035,0.43575,0.2676,0.028,0.7044,0.30935,0.3491,0.34155
516,0.2908,0.27445,0.43475,0.2766,0.0311,0.6923,0.31145,0.3599,0.32865
536,0.2911,0.2764,0.4325,0.27725,0.03185,0.6909,0.31615,0.3503,0.33355
556,0.2962,0.26305,0.44075,0.2834,0.02745,0.68915,0.32285,0.3505,0.32665
576,0.3113,0.2622,0.4265,0.28845,0.0307,0.68085,0.32425,0.34795,0.3278
596,0.31285,0.25505,0.4321,0.29295,0.03205,0.675,0.3287,0.34695,0.32435
616,0.3104,0.2553,0.4343,0.3041,0.03155,0.66435,0.34125,0.34195,0.3168
636,0.31325,0.25145,0.4353,0.30155,0.0307,0.66775,0.33885,0.34225,0.3189
656,0.3271,0.2444,0.4285,0.30715,0.035,0.65785,0.3425,0.33685,0.32065
676,0.3273,0.23915,0.43355,0.31535,0.03315,0.6515,0.34545,0.3344,0.32015
