time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.0594,0.02085,0.91975,0.0988,0.42005,0.48115,0.09805,0.42755,0.4744
36,0.06045,0.02435,0.9152,0.0972,0.41875,0.48405,0.097,0.42845,0.47455
56,0.0595,0.02395,0.91655,0.10245,0.4151,0.48245,0.099,0.43565,0.46535
76,0.05695,0.02645,0.9166,0.09945,0.4228,0.47775,0.10015,0.4327,0.46715
96,0.05875,0.0239,0.91735,0.10105,0.424,0.47495,0.10235,0.4238,0.47385
116,0.05755,0.02565,0.9168,0.099,0.42505,0.47595,0.09895,0.4278,0.47325
136,0.06045,0.0253,0.91425,0.0988,0.42995,0.47125,0.10045,0.43065,0.4689
156,0.0593,0.0267,0.914,0.10365,0.4288,0.46755,0.101,0.41905,0.47995
176,0.06035,0.0269,0.91275,0.10155,0.43445,0.464,0.09995,0.42155,0.4785
196,0.0602,0.0272,0.9126,0.09845,0.43695,0.4646,0.09995,0.42605,0.474
216,0.05725,0.03,0.91275,0.1,0.4359,0.4641,0.10215,0.4203,0.47755
236,0.063,0.0303,0.9067,0.1074,0.43095,0.46165,0.10155,0.42515,0.4733
256,0.0597,0.0314,0.9089,0.10235,0.44275,0.4549,0.10275,0.4245,0.47275
276,0.0612,0.02935,0.90945,0.1009,0.43905,0.46005,0.1023,0.4211,0.4766
296,0.0611,0.0287,0.9102,0.10495,0.44445,0.4506,0.09865,0.41705,0.4843
316,0.06255,0.0333,0.90415,0.1041,0.44035,0.45555,0.10355,0.4238,0.47265
336,0.061,0.03425,0.90475,0.10315,0.4486,0.44825,0.0987,0.42195,0.47935
356,0.06185,0.0356,0.90255,0.10495,0.4505,0.44455,0.10375,0.42295,0.4733
376,0.0636,0.036,0.9004,0.1081,0.4482,0.4437,0.10195,0.4196,0.47845
396,0.06235,0.035,0.90265,0.10755,0.45815,0.4343,0.10565,0.41875,0.4756
416,0.0648,0.0362,0.899,0.10635,0.4556,0.43805,0.10455,0.41965,0.4758
436,0.0638,0.0389,0.8973,0.11055,0.46095,0.4285,0.10745,0.419,0.47355
456,0.06865,0.0372,0.89415,0.11195,0.4594,0.42865,0.1066,0.41245,0.48095
476,0.0641,0.0381,0.8978,0.1093,0.46145,0.42925,0.10355,0.4264,0.47005
496,0.0647,0.0376,0.8977,0.11195,0.4613,0.42675,0.1074,0.4184,0.4742
516,0.06825,0.03995,0.8918,0.114,0.462,0.424,0.1071,0.4179,0.475
536,0.06975,0.04195,0.8883,0.1132,0.4659,0.4209,0.1066,0.4198,0.4736
556,0.0681,0.0432,0.8887,0.11505,0.4698,0.41515,0.10775,0.41845,0.4738
576,0.06945,0.0436,0.88695,0.11775,0.467,0.41525,0.1115,0.4099,0.4786
596,0.06575,0.04575,0.8885,0.1157,0.4701,0.4142,0.10285,0.42,0.47715
616,0.0698,0.0434,0.8868,0.1124,0.47755,0.41005,0.1112,0.4121,0.4767
636,0.07065,0.0443,0.88505,0.11355,0.47205,0.4144,0.11145,0.4121,0.47645
656,0.06875,0.04725,0.884,0.11525,0.47715,0.4076,0.11275,0.41725,0.47
676,0.07225,0.0475,0.88025,0.11585,0.4856,0.39855,0.1123,0.41645,0.47125
696,0.0718,0.04675,0.88145,0.11925,0.4785,0.40225,0.11225,0.41195,0.4758
716,0.0745,0.04725,0.87825,0.1202,0.483,0.3968,0.1153,0.41545,0.46925
736,0.07385,0.0462,0.87995,0.1208,0.4818,0.3974,0.11,0.4217,0.4683
756,0.07585,0.0486,0.87555,0.1264,0.4867,0.3869,0.1148,0.413,0.4722
776,0.0746,0.05275,0.87265,0.1216,0.49065,0.38775,0.11205,0.4155,0.47245
796,0.0774,0.05255,0.87005,0.12495,0.4886,0.38645,0.1126,0.4159,0.4715
816,0.07625,0.05125,0.8725,0.12035,0.49545,0.3842,0.11465,0.41345,0.4719
836,0.07725,0.0515,0.87125,0.12435,0.49015,0.3855,0.11955,0.41135,0.4691
856,0.07535,0.0507,0.87395,0.1249,0.4941,0.381,0.11875,0.4155,0.46575
876,0.07745,0.0557,0.86685,0.1279,0.4913,0.3808,0.11585,0.40895,0.4752
896,0.08275,0.05345,0.8638,0.1263,0.4958,0.3779,0.1181,0.40735,0.47455
916,0.08325,0.0552,0.86155,0.13345,0.49745,0.3691,0.11985,0.40745,0.4727
936,0.08885,0.0572,0.85395,0.13075,0.4972,0.37205,0.1203,0.4112,0.4685
956,0.0845,0.0572,0.8583,0.12985,0.49395,0.3762,0.1177,0.41645,0.46585
976,0.0876,0.05635,0.85605,0.1313,0.50005,0.36865,0.12105,0.41605,0.4629
996,0.0885,0.05965,0.85185,0.12985,0.5005,0.36965,0.1188,0.4097,0.4715
1016,0.08455,0.0597,0.85575,0.1414,0.49215,0.36645,0.12485,0.4108,0.46435
1036,0.0864,0.05715,0.85645,0.13305,0.49935,0.3676,0.12295,0.41475,0.4623
1056,0.0884,0.0581,0.8535,0.13965,0.50515,0.3552,0.1263,0.4101,0.4636
1076,0.08735,0.0612,0.85145,0.13975,0.4997,0.36055,0.12845,0.407,0.46455
1096,0.0864,0.06065,0.85295,0.13895,0.501,0.36005,0.13155,0.4075,0.46095
1116,0.0894,0.0636,0.847,0.14205,0.50155,0.3564,0.1264,0.40625,0.46735
1136,0.09105,0.0633,0.84565,0.13855,0.5165,0.34495,0.1304,0.41395,0.45565
1156,0.0922,0.06535,0.84245,0.13915,0.51005,0.3508,0.12845,0.40665,0.4649
1176,0.0921,0.0626,0.8453,0.1449,0.5074,0.3477,0.1272,0.40375,0.46905
1196,0.09225,0.06315,0.8446,0.1413,0.51105,0.34765,0.1349,0.40575,0.45935
1216,0.0979,0.0651,0.837,0.148,0.51245,0.33955,0.13125,0.40645,0.4623
1236,0.0993,0.0666,0.8341,0.14115,0.51545,0.3434,0.13735,0.40075,0.4619
1256,0.0969,0.0669,0.8362,0.14745,0.5102,0.34235,0.13415,0.40545,0.4604
1276,0.10045,0.0664,0.83315,0.1432,0.5205,0.3363,0.13715,0.39905,0.4638
1296,0.10275,0.06695,0.8303,0.15335,0.51195,0.3347,0.1356,0.4044,0.46
1316,0.1014,0.06695,0.83165,0.14715,0.5162,0.33665,0.1396,0.40655,0.45385
1336,0.10395,0.0688,0.82725,0.1522,0.5133,0.3345,0.14225,0.3997,0.45805
1356,0.1044,0.0727,0.8229,0.1554,0.51565,0.32895,0.13935,0.4005,0.46015
1376,0.1118,0.06685,0.82135,0.15185,0.5227,0.32545,0.13935,0.39425,0.4664
1396,0.1035,0.07305,0.82345,0.1545,0.51735,0.32815,0.1451,0.39925,0.45565
1416,0.10595,0.0726,0.82145,0.15965,0.521,0.31935,0.14085,0.39345,0.4657
1436,0.1104,0.0722,0.8174,0.15915,0.518,0.32285,0.15015,0.39245,0.4574
1456,0.11635,0.07305,0.8106,0.16345,0.51725,0.3193,0.14175,0.40095,0.4573
1476,0.11365,0.07095,0.8154,0.16405,0.51765,0.3183,0.14315,0.39795,0.4589
1496,0.1123,0.07315,0.81455,0.16055,0.52355,0.3159,0.15105,0.39855,0.4504
1516,0.11515,0.07595,0.8089,0.16285,0.52075,0.3164,0.1535,0.3914,0.4551
1536,0.11855,0.07195,0.8095,0.16145,0.5286,0.30995,0.1458,0.3894,0.4648
1556,0.1201,0.0757,0.8042,0.17005,0.5173,0.31265,0.14825,0.3968,0.45495
1576,0.11785,0.07595,0.8062,0.1676,0.519,0.3134,0.1546,0.39465,0.45075
1596,0.11815,0.07775,0.8041,0.1656,0.5232,0.3112,0.15255,0.39115,0.4563
1616,0.12635,0.0779,0.79575,0.16995,0.5238,0.30625,0.1544,0.39145,0.45415
1636,0.12665,0.0749,0.79845,0.1719,0.5176,0.3105,0.15775,0.3856,0.45665
1656,0.12655,0.08075,0.7927,0.1746,0.52325,0.30215,0.1547,0.39035,0.45495
1676,0.12455,0.07925,0.7962,0.1762,0.52015,0.30365,0.1587,0.389,0.4523
1696,0.1256,0.0786,0.7958,0.17555,0.52145,0.303,0.16545,0.3844,0.45015
1716,0.13355,0.07955,0.7869,0.17605,0.52385,0.3001,0.1638,0.3871,0.4491
1736,0.1329,0.08025,0.78685,0.17585,0.5223,0.30185,0.1608,0.3826,0.4566
1756,0.12985,0.0773,0.79285,0.1799,0.52415,0.29595,0.1622,0.3799,0.4579
1776,0.1315,0.08185,0.78665,0.18355,0.52515,0.2913,0.1657,0.3833,0.451
1796,0.13325,0.0759,0.79085,0.1857,0.5208,0.2935,0.16575,0.3815,0.45275
1816,0.13665,0.0816,0.78175,0.18625,0.52425,0.2895,0.1637,0.3822,0.4541
1836,0.1366,0.0814,0.782,0.18825,0.52355,0.2882,0.1663,0.38075,0.45295
1856,0.1402,0.08255,0.77725,0.1864,0.5277,0.2859,0.1729,0.38245,0.44465
1876,0.1408,0.08285,0.77635,0.19255,0.51785,0.2896,0.17185,0.37715,0.451
1896,0.1416,0.084,0.7744,0.188,0.52965,0.28235,0.1705,0.38085,0.44865
1916,0.14225,0.0802,0.77755,0.18865,0.52995,0.2814,0.1778,0.38145,0.44075
1936,0.14325,0.088,0.76875,0.1915,0.5287,0.2798,0.17435,0.3805,0.44515
1956,0.1497,0.0858,0.7645,0.19495,0.51915,0.2859,0.17495,0.3751,0.44995
1976,0.1474,0.08265,0.76995,0.1912,0.5253,0.2835,0.18005,0.3773,0.44265
1996,0.1521,0.0814,0.7665,0.194,0.5291,0.2769,0.18155,0.37735,0.4411
2016,0.15025,0.0875,0.76225,0.2037,0.52305,0.27325,0.18025,0.37715,0.4426
2036,0.15005,0.0835,0.76645,0.1972,0.5245,0.2783,0.1808,0.3737,0.4455
2056,0.1561,0.0881,0.7558,0.20425,0.5299,0.26585,0.18495,0.36875,0.4463
2076,0.15505,0.0895,0.75545,0.20855,0.5193,0.27215,0.18785,0.37545,0.4367
2096,0.1575,0.08595,0.75655,0.2098,0.52025,0.26995,0.1885,0.37175,0.43975
2116,0.1557,0.0893,0.755,0.2036,0.5233,0.2731,0.18975,0.3685,0.44175
2136,0.1632,0.08545,0.75135,0.2117,0.52235,0.26595,0.19245,0.3734,0.43415
2156,0.1625,0.09155,0.74595,0.2134,0.5219,0.2647,0.195,0.366,0.439
2176,0.1623,0.0875,0.7502,0.21035,0.5278,0.26185,0.1906,0.36595,0.44345
2196,0.1666,0.0884,0.745,0.20975,0.52315,0.2671,0.19715,0.36615,0.4367
2216,0.1681,0.08805,0.74385,0.2159,0.52295,0.26115,0.20185,0.35805,0.4401
2236,0.16575,0.08825,0.746,0.21315,0.52175,0.2651,0.19005,0.3644,0.44555
2256,0.1682,0.09195,0.73985,0.2126,0.5257,0.2617,0.19885,0.3624,0.43875
2276,0.1701,0.09325,0.73665,0.2136,0.5326,0.2538,0.2066,0.3557,0.4377
2296,0.175,0.0894,0.7356,0.2199,0.52575,0.25435,0.2048,0.35925,0.43595
2316,0.17455,0.09105,0.7344,0.22545,0.5218,0.25275,0.20045,0.362,0.43755
2336,0.17415,0.088,0.73785,0.21725,0.52455,0.2582,0.2012,0.37065,0.42815
2356,0.1767,0.08985,0.73345,0.2235,0.52375,0.25275,0.2095,0.35545,0.43505
2376,0.17875,0.08905,0.7322,0.2258,0.521,0.2532,0.2087,0.3595,0.4318
2396,0.17985,0.0926,0.72755,0.23075,0.5239,0.24535,0.2102,0.3598,0.43
2416,0.18085,0.0919,0.72725,0.22585,0.51915,0.255,0.20875,0.36065,0.4306
2436,0.18565,0.09315,0.7212,0.22955,0.524,0.24645,0.209,0.35855,0.43245
2456,0.188,0.09345,0.71855,0.23415,0.5256,0.24025,0.2172,0.3508,0.432
2476,0.1879,0.0912,0.7209,0.23265,0.5204,0.24695,0.2191,0.35765,0.42325
2496,0.19035,0.09525,0.7144,0.23385,0.5181,0.24805,0.21605,0.3549,0.42905
2516,0.1902,0.09265,0.71715,0.23795,0.51885,0.2432,0.2177,0.3537,0.4286
2536,0.1971,0.09575,0.70715,0.23705,0.5188,0.24415,0.2201,0.3518,0.4281
2556,0.1902,0.0939,0.7159,0.24355,0.51565,0.2408,0.2174,0.35975,0.42285
2576,0.1958,0.09695,0.70725,0.24315,0.51665,0.2402,0.2249,0.3412,0.4339
2596,0.19495,0.0955,0.70955,0.24835,0.513,0.23865,0.2265,0.34715,0.42635
2616,0.20055,0.09515,0.7043,0.2472,0.5171,0.2357,0.2291,0.3464,0.4245
2636,0.20335,0.09485,0.7018,0.24815,0.50955,0.2423,0.22965,0.3485,0.42185
2656,0.20385,0.0965,0.69965,0.2443,0.51975,0.23595,0.232,0.34535,0.42265
2676,0.20645,0.0945,0.69905,0.2526,0.51465,0.23275,0.22785,0.34855,0.4236
2696,0.20655,0.09645,0.697,0.25335,0.5126,0.23405,0.2368,0.34215,0.42105
2716,0.20835,0.0941,0.69755,0.25285,0.51495,0.2322,0.23695,0.3388,0.42425
2736,0.20295,0.09495,0.7021,0.25945,0.5033,0.23725,0.23715,0.3399,0.42295
2756,0.20895,0.09615,0.6949,0.26175,0.5069,0.23135,0.23405,0.34695,0.419
2776,0.2106,0.09425,0.69515,0.2525,0.5161,0.2314,0.23805,0.339,0.42295
2796,0.21175,0.09735,0.6909,0.26205,0.51,0.22795,0.2421,0.3374,0.4205
2816,0.2157,0.0979,0.6864,0.26135,0.5125,0.22615,0.2439,0.3344,0.4217
2836,0.2132,0.0989,0.6879,0.2594,0.51225,0.22835,0.23915,0.33865,0.4222
2856,0.22275,0.09955,0.6777,0.2669,0.5098,0.2233,0.24785,0.33325,0.4189
2876,0.22365,0.0979,0.67845,0.2683,0.5042,0.2275,0.2466,0.33455,0.41885
2896,0.21865,0.096,0.68535,0.26985,0.5041,0.22605,0.24995,0.3365,0.41355
2916,0.2249,0.0985,0.6766,0.2712,0.5061,0.2227,0.2512,0.33365,0.41515
2936,0.2295,0.0962,0.6743,0.27275,0.5063,0.22095,0.25375,0.332,0.41425
2956,0.2301,0.09745,0.67245,0.27205,0.504,0.22395,0.2563,0.33195,0.41175
2976,0.23055,0.1022,0.66725,0.2732,0.5122,0.2146,0.25835,0.3342,0.40745
2996,0.2336,0.09815,0.66825,0.2753,0.5008,0.2239,0.2604,0.3319,0.4077
3016,0.2312,0.09965,0.66915,0.28135,0.5008,0.21785,0.26355,0.3259,0.41055
3036,0.2351,0.1005,0.6644,0.2881,0.49605,0.21585,0.25855,0.3328,0.40865
3056,0.23885,0.10195,0.6592,0.284,0.49905,0.21695,0.2601,0.3311,0.4088
3076,0.24445,0.10195,0.6536,0.28875,0.49835,0.2129,0.2673,0.322,0.4107
3096,0.23745,0.10095,0.6616,0.29015,0.49425,0.2156,0.27135,0.3241,0.40455
3116,0.2453,0.09645,0.65825,0.2904,0.49905,0.21055,0.27235,0.32025,0.4074
3136,0.24515,0.0979,0.65695,0.29,0.50165,0.20835,0.2721,0.3226,0.4053
3156,0.24535,0.09675,0.6579,0.2885,0.5042,0.2073,0.27295,0.32315,0.4039
3176,0.24725,0.09575,0.657,0.29305,0.5006,0.20635,0.2762,0.31995,0.40385
3196,0.24675,0.10305,0.6502,0.29685,0.4956,0.20755,0.27515,0.32155,0.4033
3216,0.24825,0.098,0.65375,0.2995,0.494,0.2065,0.2804,0.31835,0.40125
3236,0.2535,0.09985,0.64665,0.29885,0.49305,0.2081,0.28115,0.32265,0.3962
3256,0.26145,0.0973,0.64125,0.30235,0.4929,0.20475,0.2822,0.31435,0.40345
3276,0.2523,0.10125,0.64645,0.3016,0.49535,0.20305,0.28315,0.3143,0.40255
3296,0.25905,0.09975,0.6412,0.30425,0.48665,0.2091,0.28515,0.317,0.39785
3316,0.2599,0.10045,0.63965,0.30275,0.49335,0.2039,0.2895,0.30845,0.40205
3336,0.2632,0.1011,0.6357,0.31025,0.4905,0.19925,0.2972,0.3059,0.3969
3356,0.26095,0.1005,0.63855,0.3114,0.49125,0.19735,0.2837,0.31705,0.39925
3376,0.2673,0.09975,0.63295,0.30195,0.49585,0.2022,0.29055,0.31345,0.396
3396,0.26615,0.1012,0.63265,0.31345,0.48705,0.1995,0.2917,0.3156,0.3927
3416,0.2682,0.0995,0.6323,0.30825,0.49345,0.1983,0.29105,0.3137,0.39525
3436,0.27215,0.0996,0.62825,0.317,0.4883,0.1947,0.2946,0.3136,0.3918
3456,0.27235,0.10065,0.627,0.31945,0.4837,0.19685,0.29865,0.3019,0.39945
3476,0.2786,0.09815,0.62325,0.32085,0.47955,0.1996,0.2945,0.31275,0.39275
3496,0.2719,0.09955,0.62855,0.31465,0.4836,0.20175,0.30485,0.3043,0.39085
3516,0.27925,0.09745,0.6233,0.3238,0.484,0.1922,0.3021,0.30745,0.39045
