time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.14125,0.4137,0.44505,0.1606,0.4026,0.4368,0.2003,0.7922,0.0075
36,0.14865,0.41465,0.4367,0.1664,0.40485,0.42875,0.2055,0.7868,0.0077
56,0.153,0.40965,0.43735,0.1756,0.39635,0.42805,0.2136,0.77895,0.00745
76,0.165,0.39335,0.44165,0.17675,0.3939,0.42935,0.2196,0.77315,0.00725
96,0.1699,0.3935,0.4366,0.19015,0.39405,0.4158,0.2315,0.75995,0.00855
116,0.1724,0.38725,0.44035,0.1976,0.3887,0.4137,0.2358,0.7547,0.0095
136,0.18735,0.3799,0.43275,0.2036,0.38965,0.40675,0.24315,0.7479,0.00895
156,0.1878,0.3804,0.4318,0.2001,0.3927,0.4072,0.2487,0.74115,0.01015
176,0.19765,0.3652,0.43715,0.21445,0.3854,0.40015,0.25465,0.7349,0.01045
196,0.19955,0.3637,0.43675,0.22475,0.38325,0.392,0.26355,0.7244,0.01205
216,0.21065,0.35925,0.4301,0.22615,0.3849,0.38895,0.26375,0.7246,0.01165
236,0.2181,0.3508,0.4311,0.2303,0.385,0.3847,0.27315,0.71525,0.0116
256,0.2226,0.34545,0.43195,0.24675,0.37935,0.3739,0.2767,0.71105,0.01225
276,0.23205,0.342,0.42595,0.24815,0.3675,0.38435,0.2802,0.706,0.0138
296,0.23275,0.3319,0.43535,0.2553,0.3688,0.3759,0.2917,0.69465,0.01365
316,0.24355,0.33075,0.4257,0.25915,0.3727,0.36815,0.2854,0.7001,0.0145
336,0.24185,0.32775,0.4304,0.2653,0.36965,0.36505,0.297,0.68725,0.01575
356,0.2532,0.3155,0.4313,0.2613,0.3657,0.373,0.3034,0.67885,0.01775
376,0.2557,0.32085,0.42345,0.2778,0.3619,0.3603,0.31345,0.6698,0.01675
396,0.2632,0.31115,0.42565,0.28615,0.361,0.35285,0.3161,0.6666,0.0173
416,0.2673,0.30905,0.42365,0.28605,0.35785,0.3561,0.3206,0.66045,0.01895
436,0.2734,0.30335,0.42325,0.2978,0.3566,0.3456,0.32725,0.6546,0.01815
456,0.2759,0.29455,0.42955,0.3033,0.35315,0.34355,0.3337,0.64635,0.01995
476,0.2859,0.2943,0.4198,0.31175,0.35105,0.3372,0.33385,0.6455,0.02065
496,0.29315,0.2833,0.42355,0.31335,0.3521,0.33455,0.3411,0.6383,0.0206
516,0.2942,0.2841,0.4217,0.3186,0.3444,0.337,0.34005,0.6349,0.02505
536,0.2964,0.27455,0.42905,0.3295,0.34115,0.32935,0.35015,0.62675,0.0231
556,0.30785,0.2738,0.41835,0.32665,0.3439,0.32945,0.3613,0.6173,0.0214
576,0.3038,0.2717,0.4245,0.3296,0.3409,0.3295,0.3586,0.61735,0.02405
596,0.3118,0.26605,0.42215,0.33465,0.34465,0.3207,0.36225,0.61075,0.027
616,0.3213,0.26155,0.41715,0.3319,0.34635,0.32175,0.36475,0.6091,0.02615
636,0.32575,0.2574,0.41685,0.34605,0.3411,0.31285,0.37615,0.59735,0.0265
656,0.3303,0.261,0.4087,0.34525,0.3411,0.31365,0.3817,0.5926,0.0257
676,0.33065,0.2508,0.41855,0.35555,0.3321,0.31235,0.3869,0.5838,0.0293
696,0.3346,0.24735,0.41805,0.3603,0.33395,0.30575,0.38375,0.58675,0.0295
716,0.34115,0.24435,0.4145,0.36345,0.33075,0.3058,0.39205,0.5766,0.03135
736,0.3477,0.2362,0.4161,0.36635,0.32685,0.3068,0.3956,0.5725,0.0319
756,0.35025,0.2359,0.41385,0.3717,0.32785,0.30045,0.3993,0.56725,0.03345
776,0.3562,0.23455,0.40925,0.3768,0.3304,0.2928,0.4005,0.56695,0.03255
796,0.3599,0.22365,0.41645,0.38365,0.32535,0.291,0.3979,0.56755,0.03455
816,0.35975,0.2242,0.41605,0.38625,0.32295,0.2908,0.4096,0.555,0.0354
836,0.36765,0.21605,0.4163,0.38945,0.32065,0.2899,0.41595,0.54715,0.0369
856,0.37305,0.21265,0.4143,0.38875,0.32585,0.2854,0.4196,0.54295,0.03745
876,0.38005,0.21615,0.4038,0.3973,0.32005,0.28265,0.4158,0.5475,0.0367
896,0.3762,0.2115,0.4123,0.40055,0.3207,0.27875,0.42255,0.5389,0.03855
916,0.37595,0.21385,0.4102,0.4056,0.31825,0.27615,0.42745,0.53685,0.0357
936,0.38365,0.20255,0.4138,0.4046,0.3186,0.2768,0.4304,0.53005,0.03955
956,0.38985,0.2044,0.40575,0.4101,0.3203,0.2696,0.4332,0.52745,0.03935
976,0.39665,0.1993,0.40405,0.4136,0.31415,0.27225,0.4331,0.5269,0.04
996,0.39735,0.193,0.40965,0.423,0.31205,0.26495,0.44245,0.5153,0.04225
1016,0.4098,0.18535,0.40485,0.4217,0.31065,0.26765,0.4432,0.5141,0.0427
1036,0.40465,0.1882,0.40715,0.42195,0.3154,0.26265,0.4452,0.509,0.0458
1056,0.4064,0.1912,0.4024,0.4215,0.31525,0.26325,0.44935,0.50565,0.045
1076,0.4026,0.189,0.4084,0.43785,0.30715,0.255,0.45035,0.5051,0.04455
1096,0.40705,0.1834,0.40955,0.4393,0.3051,0.2556,0.4514,0.50135,0.04725
1116,0.4145,0.17925,0.40625,0.4428,0.3025,0.2547,0.45775,0.49515,0.0471
1136,0.4168,0.17855,0.40465,0.44295,0.3062,0.25085,0.4589,0.49365,0.04745
1156,0.4258,0.1707,0.4035,0.44215,0.30645,0.2514,0.4655,0.48665,0.04785
1176,0.42475,0.17935,0.3959,0.44425,0.30425,0.2515,0.46935,0.48375,0.0469
1196,0.4252,0.17035,0.40445,0.45405,0.3021,0.24385,0.4594,0.48865,0.05195
1216,0.43255,0.1643,0.40315,0.4522,0.3054,0.2424,0.46985,0.47865,0.0515
1236,0.43555,0.16785,0.3966,0.4547,0.29395,0.25135,0.474,0.4741,0.0519
1256,0.43705,0.16275,0.4002,0.45775,0.30425,0.238,0.4791,0.46565,0.05525
1276,0.4406,0.1584,0.401,0.46595,0.30025,0.2338,0.48085,0.46075,0.0584
1296,0.44515,0.15895,0.3959,0.46245,0.298,0.23955,0.48075,0.4638,0.05545
1316,0.4475,0.1573,0.3952,0.4698,0.29705,0.23315,0.48805,0.45775,0.0542
1336,0.4473,0.1509,0.4018,0.47305,0.2985,0.22845,0.49675,0.44635,0.0569
1356,0.4494,0.15195,0.39865,0.4722,0.2957,0.2321,0.49425,0.44875,0.057
1376,0.4562,0.15155,0.39225,0.47835,0.29095,0.2307,0.49135,0.44825,0.0604
1396,0.4564,0.1481,0.3955,0.47975,0.2913,0.22895,0.4973,0.44115,0.06155
1416,0.45725,0.1504,0.39235,0.4804,0.29855,0.22105,0.49655,0.4439,0.05955
1436,0.4643,0.1471,0.3886,0.48995,0.2878,0.22225,0.5012,0.43635,0.06245
1456,0.46805,0.14265,0.3893,0.4808,0.2927,0.2265,0.50095,0.4386,0.06045
1476,0.47035,0.14185,0.3878,0.4881,0.28945,0.22245,0.4971,0.43715,0.06575
1496,0.4699,0.14035,0.38975,0.49225,0.29515,0.2126,0.5068,0.42595,0.06725
1516,0.4777,0.1366,0.3857,0.4969,0.28665,0.21645,0.50795,0.42635,0.0657
1536,0.4757,0.1327,0.3916,0.50165,0.2825,0.21585,0.50875,0.42395,0.0673
1556,0.47795,0.1339,0.38815,0.5072,0.2831,0.2097,0.514,0.4191,0.0669
1576,0.474,0.1364,0.3896,0.50055,0.29315,0.2063,0.51975,0.4146,0.06565
1596,0.4818,0.12955,0.38865,0.5042,0.2833,0.2125,0.5164,0.41355,0.07005
1616,0.48515,0.1277,0.38715,0.50085,0.28185,0.2173,0.51865,0.4126,0.06875
1636,0.4806,0.1303,0.3891,0.50535,0.28575,0.2089,0.5212,0.4103,0.0685
1656,0.4921,0.12995,0.37795,0.51085,0.285,0.20415,0.52635,0.405,0.06865
1676,0.4884,0.1223,0.3893,0.51695,0.277,0.20605,0.52835,0.4002,0.07145
1696,0.492,0.12285,0.38515,0.52295,0.2767,0.20035,0.53365,0.39365,0.0727
1716,0.49235,0.1244,0.38325,0.513,0.28515,0.20185,0.52415,0.40435,0.0715
1736,0.4961,0.1242,0.3797,0.5204,0.2813,0.1983,0.5309,0.39415,0.07495
