time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.13765,0.4236,0.43875,0.15615,0.4047,0.43915,0.19425,0.79815,0.0076
36,0.1392,0.4211,0.4397,0.1636,0.40735,0.42905,0.2036,0.78695,0.00945
56,0.15705,0.4062,0.43675,0.1708,0.4048,0.4244,0.20945,0.7814,0.00915
76,0.16245,0.3992,0.43835,0.17515,0.4041,0.42075,0.21505,0.7751,0.00985
96,0.1684,0.39465,0.43695,0.1799,0.4061,0.414,0.2242,0.765,0.0108
116,0.173,0.3906,0.4364,0.19755,0.39825,0.4042,0.22655,0.7629,0.01055
136,0.1822,0.3839,0.4339,0.2007,0.3901,0.4092,0.23925,0.74975,0.011
156,0.1904,0.3728,0.4368,0.2037,0.3929,0.4034,0.2379,0.75115,0.01095
176,0.195,0.36865,0.43635,0.20805,0.39105,0.4009,0.2432,0.74495,0.01185
196,0.19765,0.36925,0.4331,0.2218,0.38235,0.39585,0.2559,0.7301,0.014
216,0.2052,0.36595,0.42885,0.2255,0.3827,0.3918,0.25775,0.72685,0.0154
236,0.2159,0.3604,0.4237,0.23335,0.38245,0.3842,0.26595,0.72005,0.014
256,0.2196,0.3433,0.4371,0.2411,0.3806,0.3783,0.2738,0.7128,0.0134
276,0.22645,0.3464,0.42715,0.24645,0.37755,0.376,0.28005,0.70515,0.0148
296,0.23525,0.3406,0.42415,0.25255,0.376,0.37145,0.2852,0.69915,0.01565
316,0.2433,0.3286,0.4281,0.25465,0.37395,0.3714,0.2896,0.69345,0.01695
336,0.2423,0.32835,0.42935,0.2632,0.36555,0.37125,0.29515,0.6881,0.01675
356,0.251,0.32195,0.42705,0.2707,0.36895,0.36035,0.3009,0.68215,0.01695
376,0.25475,0.3172,0.42805,0.2722,0.3648,0.363,0.3084,0.67305,0.01855
396,0.2627,0.31305,0.42425,0.27555,0.3751,0.34935,0.30505,0.6763,0.01865
416,0.2677,0.3096,0.4227,0.28575,0.36095,0.3533,0.3149,0.66445,0.02065
436,0.27495,0.29825,0.4268,0.2883,0.3628,0.3489,0.32165,0.6562,0.02215
456,0.27075,0.30425,0.425,0.3022,0.3576,0.3402,0.33045,0.646,0.02355
476,0.2798,0.28835,0.43185,0.3057,0.35995,0.33435,0.3324,0.64525,0.02235
496,0.2846,0.28985,0.42555,0.30725,0.3557,0.33705,0.34045,0.6381,0.02145
516,0.294,0.2859,0.4201,0.31285,0.3562,0.33095,0.33805,0.6373,0.02465
536,0.302,0.27405,0.42395,0.3225,0.34825,0.32925,0.3424,0.63465,0.02295
556,0.30015,0.2757,0.42415,0.32455,0.35145,0.324,0.3494,0.62485,0.02575
576,0.3033,0.2707,0.426,0.3284,0.3489,0.3227,0.3561,0.62015,0.02375
596,0.3175,0.25965,0.42285,0.33495,0.3448,0.32025,0.35995,0.6126,0.02745
616,0.3213,0.25715,0.42155,0.33465,0.35095,0.3144,0.3659,0.6057,0.0284
636,0.3201,0.26115,0.41875,0.34745,0.3419,0.31065,0.36575,0.6059,0.02835
656,0.3279,0.2538,0.4183,0.3513,0.3414,0.3073,0.37195,0.5987,0.02935
676,0.32835,0.24785,0.4238,0.3525,0.3415,0.306,0.38335,0.5889,0.02775
696,0.33155,0.24515,0.4233,0.3596,0.3364,0.304,0.3815,0.58745,0.03105
716,0.34565,0.2422,0.41215,0.3598,0.33805,0.30215,0.39065,0.57725,0.0321
