time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.14295,0.42105,0.436,0.155,0.4095,0.4355,0.1981,0.7954,0.0065
36,0.14635,0.41595,0.4377,0.1655,0.40375,0.43075,0.20285,0.78895,0.0082
56,0.15575,0.41675,0.4275,0.17115,0.40115,0.4277,0.2108,0.78095,0.00825
76,0.16325,0.39785,0.4389,0.1834,0.397,0.4196,0.21745,0.7742,0.00835
96,0.1733,0.38915,0.43755,0.18525,0.39875,0.416,0.23055,0.7616,0.00785
116,0.1727,0.38885,0.43845,0.19635,0.39675,0.4069,0.23465,0.7552,0.01015
136,0.18005,0.3808,0.43915,0.1985,0.3954,0.4061,0.23495,0.757,0.00805
156,0.1925,0.37355,0.43395,0.20945,0.38905,0.4015,0.2412,0.7471,0.0117
176,0.2005,0.3682,0.4313,0.21795,0.3826,0.39945,0.2523,0.738,0.0097
196,0.20215,0.3604,0.43745,0.2211,0.38315,0.39575,0.26405,0.7246,0.01135
216,0.20745,0.3598,0.43275,0.23275,0.3814,0.38585,0.26695,0.7221,0.01095
236,0.21435,0.35255,0.4331,0.23415,0.37905,0.3868,0.27505,0.71305,0.0119
256,0.21975,0.35075,0.4295,0.2432,0.38285,0.37395,0.27775,0.70845,0.0138
276,0.2338,0.3432,0.423,0.25085,0.372,0.37715,0.27985,0.7058,0.01435
296,0.233,0.3378,0.4292,0.251,0.37415,0.37485,0.2855,0.6994,0.0151
316,0.2402,0.33155,0.42825,0.26425,0.36885,0.3669,0.2978,0.6854,0.0168
336,0.2506,0.32715,0.42225,0.27015,0.36645,0.3634,0.3017,0.68275,0.01555
356,0.252,0.32115,0.42685,0.2697,0.36625,0.36405,0.30315,0.67945,0.0174
376,0.2558,0.3169,0.4273,0.2832,0.36485,0.35195,0.3103,0.672,0.0177
396,0.2668,0.3143,0.4189,0.28215,0.36525,0.3526,0.31505,0.6672,0.01775
416,0.27415,0.30575,0.4201,0.28935,0.364,0.34665,0.31635,0.66565,0.018
436,0.2768,0.3071,0.4161,0.29435,0.3593,0.34635,0.32325,0.65715,0.0196
456,0.2823,0.29855,0.41915,0.3009,0.35445,0.34465,0.32685,0.6534,0.01975
476,0.28415,0.29245,0.4234,0.3098,0.3546,0.3356,0.33965,0.64045,0.0199
496,0.2874,0.29125,0.42135,0.31125,0.35765,0.3311,0.34245,0.63605,0.0215
516,0.29935,0.28345,0.4172,0.31055,0.3529,0.33655,0.3502,0.6287,0.0211
536,0.3058,0.2791,0.4151,0.3223,0.3516,0.3261,0.35145,0.62645,0.0221
556,0.3097,0.27715,0.41315,0.331,0.3501,0.3189,0.3541,0.62105,0.02485
576,0.31075,0.2721,0.41715,0.3356,0.3458,0.3186,0.3604,0.61505,0.02455
596,0.31635,0.27235,0.4113,0.3422,0.34955,0.30825,0.3631,0.6101,0.0268
616,0.317,0.2735,0.4095,0.33855,0.3581,0.30335,0.3659,0.6081,0.026
636,0.32845,0.26535,0.4062,0.34895,0.3448,0.30625,0.3732,0.5994,0.0274
656,0.33145,0.2485,0.42005,0.35685,0.34005,0.3031,0.3792,0.59175,0.02905
676,0.33845,0.259,0.40255,0.35815,0.34165,0.3002,0.384,0.5909,0.0251
696,0.34125,0.25155,0.4072,0.3693,0.33905,0.29165,0.3792,0.5936,0.0272
716,0.34725,0.2461,0.40665,0.36885,0.3394,0.29175,0.3949,0.57675,0.02835
736,0.349,0.24355,0.40745,0.37235,0.3409,0.28675,0.3937,0.5753,0.031
756,0.35405,0.2388,0.40715,0.37385,0.34345,0.2827,0.39545,0.5743,0.03025
776,0.35335,0.23215,0.4145,0.3742,0.3387,0.2871,0.4011,0.56485,0.03405
796,0.37155,0.2312,0.39725,0.3835,0.33625,0.28025,0.40155,0.56615,0.0323
816,0.37315,0.2281,0.39875,0.39445,0.33,0.27555,0.40765,0.55575,0.0366
836,0.37615,0.22455,0.3993,0.38955,0.33575,0.2747,0.4117,0.55175,0.03655
856,0.38075,0.2192,0.40005,0.39675,0.33875,0.2645,0.41515,0.55035,0.0345
876,0.3795,0.2252,0.3953,0.4055,0.33495,0.25955,0.4315,0.53365,0.03485
896,0.38025,0.2214,0.39835,0.40385,0.331,0.26515,0.4285,0.53405,0.03745
916,0.38,0.2209,0.3991,0.41065,0.32995,0.2594,0.4317,0.53265,0.03565
936,0.39475,0.2095,0.39575,0.412,0.3321,0.2559,0.4343,0.52485,0.04085
956,0.39165,0.2083,0.40005,0.41815,0.32925,0.2526,0.4432,0.5165,0.0403
976,0.3943,0.2008,0.4049,0.415,0.33675,0.24825,0.4383,0.5226,0.0391
996,0.39195,0.20635,0.4017,0.4231,0.33185,0.24505,0.4449,0.51285,0.04225
1016,0.4031,0.20335,0.39355,0.434,0.3245,0.2415,0.45205,0.5044,0.04355
1036,0.40945,0.1978,0.39275,0.43465,0.32825,0.2371,0.4451,0.51225,0.04265
1056,0.4109,0.199,0.3901,0.43915,0.3244,0.23645,0.4446,0.50955,0.04585
1076,0.4036,0.19985,0.39655,0.444,0.3232,0.2328,0.46695,0.4882,0.04485
1096,0.41625,0.1941,0.38965,0.44595,0.3242,0.22985,0.46245,0.49395,0.0436
1116,0.4157,0.194,0.3903,0.44665,0.32625,0.2271,0.46395,0.4905,0.04555
1136,0.4266,0.1906,0.3828,0.4469,0.32395,0.22915,0.46795,0.4863,0.04575
1156,0.4297,0.18675,0.38355,0.46045,0.3219,0.21765,0.47195,0.4796,0.04845
1176,0.4352,0.1876,0.3772,0.4658,0.31675,0.21745,0.4726,0.47865,0.04875
1196,0.43295,0.18685,0.3802,0.46445,0.32085,0.2147,0.476,0.47675,0.04725
1216,0.44485,0.17735,0.3778,0.4675,0.32165,0.21085,0.48395,0.46635,0.0497
1236,0.4427,0.18335,0.37395,0.47385,0.32175,0.2044,0.48345,0.4627,0.05385
1256,0.448,0.17835,0.37365,0.4693,0.31935,0.21135,0.48895,0.458,0.05305
1276,0.4509,0.1741,0.375,0.4805,0.3143,0.2052,0.4868,0.4611,0.0521
1296,0.45315,0.1752,0.37165,0.47525,0.32035,0.2044,0.4924,0.4529,0.0547
1316,0.4609,0.17095,0.36815,0.48285,0.3207,0.19645,0.4966,0.4472,0.0562
1336,0.4572,0.17245,0.37035,0.48175,0.32005,0.1982,0.4943,0.45225,0.05345
1356,0.46445,0.1684,0.36715,0.4888,0.31485,0.19635,0.49865,0.44565,0.0557
1376,0.4622,0.1723,0.3655,0.48385,0.3191,0.19705,0.5013,0.44005,0.05865
1396,0.4751,0.16465,0.36025,0.49175,0.31585,0.1924,0.5114,0.43215,0.05645
1416,0.4706,0.1652,0.3642,0.49915,0.31545,0.1854,0.50705,0.4341,0.05885
1436,0.48205,0.16405,0.3539,0.49795,0.31485,0.1872,0.5097,0.4328,0.0575
1456,0.47785,0.15815,0.364,0.4984,0.31505,0.18655,0.5119,0.42855,0.05955
1476,0.4708,0.1643,0.3649,0.50785,0.3151,0.17705,0.5171,0.4212,0.0617
1496,0.487,0.1578,0.3552,0.50955,0.31305,0.1774,0.52105,0.4148,0.06415
1516,0.48755,0.154,0.35845,0.51595,0.3134,0.17065,0.524,0.41405,0.06195
1536,0.49925,0.1517,0.34905,0.5088,0.31315,0.17805,0.52205,0.41635,0.0616
1556,0.4918,0.1572,0.351,0.52185,0.3099,0.16825,0.5289,0.4094,0.0617
1576,0.5029,0.1532,0.3439,0.5242,0.30855,0.16725,0.53145,0.4036,0.06495
1596,0.4989,0.15255,0.34855,0.52755,0.3055,0.16695,0.53765,0.398,0.06435
1616,0.5022,0.15395,0.34385,0.5287,0.30375,0.16755,0.53345,0.4029,0.06365
1636,0.5115,0.146,0.3425,0.52415,0.3114,0.16445,0.54435,0.3932,0.06245
1656,0.51165,0.1511,0.33725,0.5361,0.30865,0.15525,0.53825,0.39695,0.0648
1676,0.51315,0.1491,0.33775,0.53195,0.30875,0.1593,0.53795,0.3953,0.06675
1696,0.5099,0.15265,0.33745,0.53375,0.3097,0.15655,0.5482,0.38465,0.06715
1716,0.52185,0.1422,0.33595,0.5417,0.30225,0.15605,0.55025,0.38265,0.0671
1736,0.5252,0.1445,0.3303,0.53895,0.3041,0.15695,0.54375,0.38805,0.0682
1756,0.5154,0.14625,0.33835,0.5436,0.30755,0.14885,0.55595,0.3742,0.06985
1776,0.52915,0.14245,0.3284,0.5501,0.30225,0.14765,0.5553,0.3769,0.0678
1796,0.5229,0.1429,0.3342,0.54845,0.3053,0.14625,0.5578,0.37285,0.06935
1816,0.52905,0.1463,0.32465,0.55095,0.30295,0.1461,0.56215,0.3701,0.06775
1836,0.53355,0.13875,0.3277,0.54875,0.3074,0.14385,0.56625,0.36615,0.0676
1856,0.526,0.14045,0.33355,0.5556,0.30225,0.14215,0.56345,0.3657,0.07085
1876,0.54145,0.139,0.31955,0.56065,0.305,0.13435,0.57135,0.35805,0.0706
1896,0.5451,0.133,0.3219,0.55845,0.3025,0.13905,0.56505,0.3652,0.06975
1916,0.5432,0.13835,0.31845,0.5686,0.2992,0.1322,0.5704,0.3519,0.0777
1936,0.5451,0.13455,0.32035,0.56655,0.30235,0.1311,0.57655,0.34845,0.075
1956,0.54335,0.13645,0.3202,0.5672,0.30205,0.13075,0.5669,0.3563,0.0768
1976,0.5521,0.13245,0.31545,0.57535,0.2953,0.12935,0.578,0.34725,0.07475
1996,0.5549,0.1318,0.3133,0.58415,0.2904,0.12545,0.58425,0.34185,0.0739
2016,0.5543,0.13135,0.31435,0.58,0.29715,0.12285,0.58585,0.3389,0.07525
2036,0.5662,0.13235,0.30145,0.5759,0.29775,0.12635,0.58865,0.3338,0.07755
2056,0.55915,0.12985,0.311,0.5849,0.2934,0.1217,0.5851,0.3392,0.0757
2076,0.5582,0.13075,0.31105,0.58605,0.2925,0.12145,0.5841,0.3345,0.0814
2096,0.5645,0.1267,0.3088,0.58905,0.2914,0.11955,0.58885,0.33125,0.0799
2116,0.56585,0.1294,0.30475,0.5909,0.29185,0.11725,0.596,0.3258,0.0782
2136,0.56825,0.1257,0.30605,0.5882,0.2952,0.1166,0.5966,0.3266,0.0768
2156,0.5748,0.12665,0.29855,0.5962,0.29095,0.11285,0.5978,0.32475,0.07745
2176,0.5783,0.1248,0.2969,0.5983,0.2884,0.1133,0.59925,0.3192,0.08155
2196,0.5761,0.12515,0.29875,0.60135,0.2851,0.11355,0.59945,0.32275,0.0778
2216,0.5746,0.12385,0.30155,0.60185,0.2882,0.10995,0.60825,0.31305,0.0787
2236,0.5745,0.12865,0.29685,0.60065,0.29105,0.1083,0.60425,0.31595,0.0798
2256,0.5869,0.1265,0.2866,0.6051,0.28575,0.10915,0.60415,0.3131,0.08275
2276,0.5924,0.1206,0.287,0.60775,0.28855,0.1037,0.6079,0.31255,0.07955
2296,0.58975,0.122,0.28825,0.6124,0.2788,0.1088,0.60505,0.30965,0.0853
2316,0.59075,0.12155,0.2877,0.61265,0.28675,0.1006,0.6127,0.3066,0.0807
2336,0.5888,0.1257,0.2855,0.6221,0.28095,0.09695,0.6155,0.29945,0.08505
2356,0.58905,0.12585,0.2851,0.6212,0.2801,0.0987,0.6199,0.29625,0.08385
2376,0.5898,0.124,0.2862,0.62135,0.2804,0.09825,0.61905,0.29625,0.0847
2396,0.6011,0.11945,0.27945,0.62295,0.2797,0.09735,0.627,0.2895,0.0835
2416,0.6041,0.1183,0.2776,0.62205,0.2818,0.09615,0.6248,0.28915,0.08605
2436,0.60765,0.1208,0.27155,0.62645,0.277,0.09655,0.63255,0.28335,0.0841
2456,0.6036,0.116,0.2804,0.6274,0.2786,0.094,0.6213,0.2947,0.084
2476,0.6092,0.1197,0.2711,0.63065,0.2764,0.09295,0.6267,0.28765,0.08565
2496,0.61605,0.1148,0.26915,0.63225,0.277,0.09075,0.6301,0.2859,0.084
2516,0.61335,0.1224,0.26425,0.63445,0.2754,0.09015,0.63245,0.28225,0.0853
2536,0.6176,0.11885,0.26355,0.63905,0.27155,0.0894,0.63785,0.27695,0.0852
2556,0.61465,0.11805,0.2673,0.6426,0.2698,0.0876,0.63955,0.27315,0.0873
2576,0.6217,0.1182,0.2601,0.64535,0.27155,0.0831,0.6419,0.27275,0.08535
2596,0.6181,0.115,0.2669,0.6425,0.2735,0.084,0.6442,0.2732,0.0826
2616,0.62665,0.11695,0.2564,0.6507,0.2662,0.0831,0.647,0.26805,0.08495
2636,0.6247,0.11875,0.25655,0.65015,0.26915,0.0807,0.65145,0.26505,0.0835
2656,0.6237,0.1215,0.2548,0.6472,0.27165,0.08115,0.6486,0.2644,0.087
2676,0.6305,0.11405,0.25545,0.65675,0.26795,0.0753,0.64425,0.2694,0.08635
2696,0.63345,0.11045,0.2561,0.65265,0.2665,0.08085,0.65535,0.25935,0.0853
2716,0.642,0.1132,0.2448,0.6521,0.2684,0.0795,0.65065,0.2614,0.08795
2736,0.6426,0.11215,0.24525,0.65225,0.26935,0.0784,0.66095,0.25665,0.0824
2756,0.63235,0.11915,0.2485,0.65725,0.26545,0.0773,0.657,0.25835,0.08465
2776,0.64315,0.11265,0.2442,0.66395,0.2601,0.07595,0.66075,0.24825,0.091
2796,0.63715,0.114,0.24885,0.664,0.2624,0.0736,0.6582,0.25635,0.08545
2816,0.6433,0.1114,0.2453,0.66265,0.2642,0.07315,0.6633,0.2522,0.0845
2836,0.64935,0.1097,0.24095,0.67,0.2583,0.0717,0.6675,0.2489,0.0836
