time,P_g_z,P_e_z,P_f_z,P_g_x,P_e_x,P_f_x,P_g_y,P_e_y,P_f_y
16,0.1411,0.40615,0.45275,0.1128,0.0188,0.8684,0.1561,0.40845,0.43545
36,0.1488,0.39725,0.45395,0.11595,0.01965,0.8644,0.16565,0.40265,0.4317
56,0.1497,0.38845,0.46185,0.1243,0.0194,0.8563,0.17325,0.40095,0.4258
76,0.16085,0.37485,0.4643,0.13005,0.0204,0.84955,0.17345,0.40265,0.4239
96,0.16385,0.35635,0.4798,0.138,0.0208,0.8412,0.18315,0.4033,0.41355
116,0.16805,0.34065,0.4913,0.14065,0.02395,0.8354,0.19055,0.39745,0.412
136,0.1707,0.32905,0.50025,0.1504,0.024,0.8256,0.18995,0.39315,0.4169
156,0.17935,0.3166,0.50405,0.1604,0.02525,0.81435,0.1945,0.3956,0.4099
176,0.1826,0.30755,0.50985,0.16635,0.02905,0.8046,0.2097,0.38895,0.40135
196,0.1866,0.28885,0.52455,0.1699,0.03035,0.79975,0.20555,0.3864,0.40805
216,0.1935,0.2804,0.5261,0.1704,0.0328,0.7968,0.2156,0.3854,0.399
236,0.1895,0.2811,0.5294,0.18435,0.03675,0.7789,0.2162,0.38765,0.39615
256,0.2012,0.2543,0.5445,0.1854,0.04,0.7746,0.22225,0.3787,0.39905
276,0.201,0.25135,0.54765,0.18465,0.04705,0.7683,0.2285,0.38505,0.38645
296,0.2056,0.2405,0.5539,0.1924,0.04715,0.76045,0.2293,0.38315,0.38755
316,0.2065,0.23615,0.55735,0.19585,0.051,0.75315,0.2282,0.3873,0.3845
336,0.2061,0.22595,0.56795,0.2044,0.05395,0.74165,0.23495,0.37995,0.3851
356,0.2181,0.2129,0.569,0.20535,0.06045,0.7342,0.23725,0.37545,0.3873
376,0.2172,0.2071,0.5757,0.2073,0.06205,0.73065,0.24315,0.3775,0.37935
396,0.222,0.1885,0.5895,0.21,0.07215,0.71785,0.2451,0.3759,0.379
416,0.2193,0.1847,0.596,0.2127,0.07075,0.71655,0.2527,0.37225,0.37505
436,0.2202,0.18235,0.59745,0.2169,0.07985,0.70325,0.25055,0.37905,0.3704
456,0.2251,0.17445,0.60045,0.2278,0.08405,0.68815,0.253,0.3748,0.3722
476,0.22225,0.16485,0.6129,0.22695,0.08885,0.6842,0.26035,0.3736,0.36605
496,0.22825,0.16095,0.6108,0.2249,0.09175,0.68335,0.26225,0.3713,0.36645
516,0.22885,0.14725,0.6239,0.23825,0.0987,0.66305,0.26105,0.3631,0.37585
536,0.2386,0.14255,0.61885,0.23465,0.1016,0.66375,0.2662,0.3707,0.3631
556,0.2381,0.13545,0.62645,0.2397,0.11205,0.64825,0.2668,0.3739,0.3593
576,0.2332,0.1322,0.6346,0.2392,0.1161,0.6447,0.2702,0.3647,0.3651
596,0.24115,0.1246,0.63425,0.24065,0.1218,0.63755,0.2698,0.3666,0.3636
616,0.23585,0.12205,0.6421,0.24255,0.12755,0.6299,0.27315,0.3619,0.36495
636,0.243,0.11355,0.64345,0.24275,0.12945,0.6278,0.27575,0.37675,0.3475
656,0.24905,0.10735,0.6436,0.24915,0.13555,0.6153,0.27605,0.36775,0.3562
676,0.2486,0.1021,0.6493,0.25605,0.14025,0.6037,0.27495,0.36395,0.3611
696,0.2448,0.099,0.6562,0.25495,0.14775,0.5973,0.2783,0.36745,0.35425
716,0.2416,0.0991,0.6593,0.25725,0.1553,0.58745,0.2797,0.35935,0.36095
736,0.2469,0.08645,0.66665,0.26275,0.1576,0.57965,0.2831,0.3598,0.3571
756,0.24775,0.08685,0.6654,0.2583,0.1692,0.5725,0.2804,0.3698,0.3498
776,0.25115,0.08505,0.6638,0.2596,0.17875,0.56165,0.27705,0.36055,0.3624
796,0.2452,0.07965,0.67515,0.25945,0.1825,0.55805,0.28185,0.35985,0.3583
816,0.25275,0.0738,0.67345,0.26155,0.1874,0.55105,0.28175,0.3651,0.35315
836,0.24695,0.07355,0.6795,0.2727,0.19125,0.53605,0.2874,0.3633,0.3493
856,0.2617,0.069,0.6693,0.27355,0.19915,0.5273,0.2853,0.3657,0.349
876,0.25225,0.06715,0.6806,0.2669,0.2104,0.5227,0.2854,0.3629,0.3517
896,0.25145,0.06455,0.684,0.2709,0.2145,0.5146,0.28455,0.35715,0.3583
916,0.25745,0.0641,0.67845,0.26965,0.21985,0.5105,0.2894,0.35925,0.35135
936,0.25905,0.06195,0.679,0.27555,0.22925,0.4952,0.28665,0.36295,0.3504
956,0.2589,0.0575,0.6836,0.2762,0.23035,0.49345,0.28925,0.3563,0.35445
976,0.2562,0.05455,0.68925,0.285,0.23905,0.47595,0.2866,0.36205,0.35135
996,0.2567,0.0551,0.6882,0.2775,0.24365,0.47885,0.29215,0.3567,0.35115
1016,0.25335,0.05375,0.6929,0.277,0.25565,0.46735,0.2886,0.36225,0.34915
1036,0.25485,0.05055,0.6946,0.2865,0.2551,0.4584,0.29045,0.3579,0.35165
1056,0.2633,0.048,0.6887,0.28065,0.26565,0.4537,0.2944,0.35835,0.34725
1076,0.2596,0.0488,0.6916,0.2869,0.26655,0.44655,0.2897,0.3595,0.3508
1096,0.2601,0.04515,0.69475,0.28205,0.2786,0.43935,0.29715,0.3598,0.34305
1116,0.26185,0.0467,0.69145,0.28265,0.2832,0.43415,0.29555,0.35115,0.3533
